,건축년도,주택유형,본번,부번,층,도로명,단지명,전용면적...,시군구
1667,1983,아파트,319,6,12,장다리로306번길 13,신반포수원(한신),42.07,경기도 수원시 팔달구 인계동
1668,1998,아파트,322,0,1,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1669,1998,아파트,322,0,2,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1670,1998,아파트,322,0,3,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1671,1998,아파트,322,0,4,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1672,1998,아파트,322,0,5,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1673,1998,아파트,322,0,5,율전로101번길 40,늘푸른벽산,84.84,경기도 수원시 장안구 율전동
1674,1998,아파트,322,0,7,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1675,1998,아파트,322,0,8,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1676,1998,아파트,322,0,9,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1677,1998,아파트,322,0,14,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1678,1998,아파트,322,0,17,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1679,1998,아파트,322,0,18,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1680,1997,아파트,323,2,1,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1681,1997,아파트,323,2,3,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1682,1997,아파트,323,2,4,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1683,1997,아파트,323,2,7,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1684,1997,아파트,323,2,9,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1685,1997,아파트,323,2,10,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1686,1997,아파트,323,2,12,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1687,1997,아파트,323,2,12,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1688,1997,아파트,323,2,14,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1689,1997,아파트,323,2,15,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1690,1997,아파트,323,2,16,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1691,1997,아파트,323,2,17,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1692,1997,아파트,323,2,18,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1693,1997,아파트,323,2,19,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1694,1997,아파트,323,2,20,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1695,1997,아파트,323,2,20,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1696,2009,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1697,2009,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1698,2009,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1699,2009,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1700,2009,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1701,2009,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1702,2009,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1703,2009,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1704,2009,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,84.8,경기도 수원시 장안구 천천동
1705,2009,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1706,2009,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1707,2009,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1708,2009,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1709,2009,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1710,2009,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1711,2009,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1712,2009,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1713,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1714,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1715,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1716,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1717,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1718,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1719,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1720,2009,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,148.54,경기도 수원시 장안구 천천동
1721,2009,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1722,2009,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1723,2009,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1724,2009,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1725,2009,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,113.72,경기도 수원시 장안구 천천동
1726,2009,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1727,2009,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1728,2009,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1729,2009,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1730,2009,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1731,2009,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1732,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1733,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1734,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1735,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1736,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,129.59,경기도 수원시 장안구 천천동
1737,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1738,2009,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1739,2009,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1740,2009,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1741,2009,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1742,2009,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1743,2009,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1744,2009,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1745,2009,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1746,2009,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1747,2009,아파트,333,0,11,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1748,2009,아파트,333,0,11,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1749,2009,아파트,333,0,11,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1750,2009,아파트,333,0,11,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1751,2009,아파트,333,0,12,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1752,2009,아파트,333,0,12,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1753,2009,아파트,333,0,12,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1754,2009,아파트,333,0,12,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1755,2009,아파트,333,0,12,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1756,2009,아파트,333,0,13,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1757,2009,아파트,333,0,13,화산로 85,화서역푸르지오더에듀포레,84.8,경기도 수원시 장안구 천천동
1758,2009,아파트,333,0,13,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1759,2009,아파트,333,0,13,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1760,2009,아파트,333,0,14,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1761,2009,아파트,333,0,14,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1762,2009,아파트,333,0,14,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1763,2009,아파트,333,0,15,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1764,2009,아파트,333,0,15,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1765,2009,아파트,333,0,15,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1766,2009,아파트,333,0,16,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1767,2009,아파트,333,0,16,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1768,2009,아파트,333,0,16,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1769,2009,아파트,333,0,16,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1770,2009,아파트,333,0,16,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1771,2009,아파트,333,0,17,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1772,2009,아파트,333,0,17,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1773,2009,아파트,333,0,17,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1774,2009,아파트,333,0,17,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1775,2009,아파트,333,0,18,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1776,2009,아파트,333,0,18,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1777,2009,아파트,333,0,18,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1778,2009,아파트,333,0,19,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1779,2009,아파트,333,0,19,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1780,2009,아파트,333,0,19,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1781,2009,아파트,333,0,19,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1782,2009,아파트,333,0,20,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1783,2009,아파트,333,0,20,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1784,2009,아파트,333,0,20,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1785,2009,아파트,333,0,20,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1786,2009,아파트,333,0,21,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1787,2009,아파트,333,0,21,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1788,2009,아파트,333,0,21,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1789,2009,아파트,333,0,22,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1790,2009,아파트,333,0,22,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
