buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,houseType,jibun,landAr,mhouseNm,rgstDate,sggCd,slerGbn,umdNm,지역구명
2023,개인, , ,"36,500",8,2,2024,직거래, ,61.77,11,다세대,18-12,14.75,라온연무1차,24.02.13,41111,법인,연무동,수원시 장안구
2020,개인, , ,"24,500",1,2,2024,중개거래,경기 수원시장안구,68.99,5,다세대,391-30,40.3597,아오르제,24.03.08,41111,개인,영화동,수원시 장안구
1991,개인, , ,"19,000",6,2,2024,중개거래,"경기 수원시권선구, 경기 수원시장안구",32.69,2,다세대,562-3,29.34,진주맨션3동,24.02.20,41111,개인,파장동,수원시 장안구
1990,개인, , ,"8,600",5,2,2024,직거래, ,36.1,2,다세대,445-11,18.71,"삼호빌라(C,D)",24.02.08,41111,개인,송죽동,수원시 장안구
1991,개인, , ,"14,500",3,2,2024,중개거래,경기 수원시장안구,47.96,3,다세대,571-17,21.894,궁전맨션,24.03.25,41111,개인,파장동,수원시 장안구
1993,개인, , ,"7,700",23,2,2024,중개거래,경기 수원시권선구,36.9,1,다세대,456-3,24.6,삼전빌라,24.04.12,41113,개인,호매실동,수원시 권선구
2022,개인, , ,"26,000",24,2,2024,직거래, ,46.88,4,다세대,282-42,33.1256,제니스,24.03.22,41113,개인,고색동,수원시 권선구
2016,개인, , ,"14,700",24,2,2024,중개거래,경기 수원시권선구,39.58,3,다세대,997-2,22.93,지웰파크빌,24.04.25,41113,개인,권선동,수원시 권선구
2018,개인, , ,"22,300",27,2,2024,직거래, ,38.48,5,다세대,230-84,30.69,대림캐슬,24.03.18,41113,개인,세류동,수원시 권선구
2015,개인, , ,"16,000",29,2,2024,중개거래,경기 수원시권선구,40.84,3,다세대,27-127,34.406,"삼익마에스트로(105,106동)",24.05.27,41113,개인,서둔동,수원시 권선구
2023,개인, , ,"33,000",20,2,2024,직거래, ,46.9,4,다세대,872-23,31.747,가르텐캐슬,24.03.15,41113,개인,세류동,수원시 권선구
1992,개인, , ,"13,000",28,2,2024,중개거래,경기 수원시팔달구,53.73,3,다세대,1038-2,31.8,도시빌라,24.03.12,41113,개인,권선동,수원시 권선구
2003,개인, , ,"14,500",27,2,2024,중개거래,경기 수원시권선구,53.58,2,다세대,467-34,25.01,상진맨션,24.05.03,41113,개인,세류동,수원시 권선구
2001,개인, , ,"12,500",28,2,2024,중개거래,경기 수원시권선구,55.69,1,다세대,837-1,31.32,우승그린빌라,24.05.27,41113,개인,탑동,수원시 권선구
2012,개인, , ,"6,610",26,2,2024,중개거래,경기 수원시 권선구,19.35,1,다세대,890-28,13.7541,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"7,180",26,2,2024,중개거래,경기 수원시 권선구,21.03,1,다세대,890-28,14.9482,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"8,540",26,2,2024,중개거래,경기 수원시 권선구,25.02,1,다세대,890-28,17.7835,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,350",26,2,2024,중개거래,경기 수원시 권선구,18.62,2,다세대,890-28,13.2352,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,350",26,2,2024,중개거래,경기 수원시 권선구,18.62,2,다세대,890-28,13.2352,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,800",26,2,2024,중개거래,경기 수원시 권선구,19.97,2,다세대,890-28,14.1948,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,130",26,2,2024,중개거래,경기 수원시 권선구,17.98,2,다세대,890-28,12.7803,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,130",26,2,2024,중개거래,경기 수원시 권선구,17.98,2,다세대,890-28,12.7803,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"8,130",26,2,2024,중개거래,경기 수원시 권선구,23.84,2,다세대,890-28,16.9456,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,350",26,2,2024,중개거래,경기 수원시 권선구,18.62,3,다세대,890-28,13.2352,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,350",26,2,2024,중개거래,경기 수원시 권선구,18.62,3,다세대,890-28,13.2352,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,800",26,2,2024,중개거래,경기 수원시 권선구,19.97,3,다세대,890-28,14.1948,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,130",26,2,2024,중개거래,경기 수원시 권선구,17.98,3,다세대,890-28,12.7803,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,130",26,2,2024,중개거래,경기 수원시 권선구,17.98,3,다세대,890-28,12.7803,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"8,130",26,2,2024,중개거래,경기 수원시 권선구,23.84,3,다세대,890-28,16.9456,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,350",26,2,2024,중개거래,경기 수원시 권선구,18.62,4,다세대,890-28,13.2352,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,350",26,2,2024,중개거래,경기 수원시 권선구,18.62,4,다세대,890-28,13.2352,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,800",26,2,2024,중개거래,경기 수원시 권선구,19.97,4,다세대,890-28,14.1948,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,130",26,2,2024,중개거래,경기 수원시 권선구,17.98,4,다세대,890-28,12.7803,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"6,130",26,2,2024,중개거래,경기 수원시 권선구,17.98,4,다세대,890-28,12.7803,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2012,개인, , ,"8,130",26,2,2024,중개거래,경기 수원시 권선구,23.84,4,다세대,890-28,16.9456,송이주택,24.03.11,41113,개인,고색동,수원시 권선구
2003,개인, , ,"14,000",29,2,2024,중개거래,경기 수원시권선구,40.65,2,다세대,97-8,22.33,(97-8),24.03.06,41113,개인,세류동,수원시 권선구
2003,개인, , ,"14,500",29,2,2024,중개거래,경기 수원시권선구,40.65,3,다세대,97-8,22.33,(97-8),24.03.06,41113,개인,세류동,수원시 권선구
1990,개인, , ,"5,000",16,2,2024,직거래, ,36.36,-1,다세대,242-22,33,신라궁전타운3동,24.03.05,41113,개인,금곡동,수원시 권선구
1986,개인, , ,"15,500",23,2,2024,중개거래,경기 수원시 권선구,53.1,1,연립,3-1,57.044,삼경노송연립(1-3동),24.04.29,41113,개인,탑동,수원시 권선구
2003,개인, , ,"16,000",23,2,2024,중개거래,경기 수원시 장안구,77.7,5,다세대,759-15,6.3484,세종빌라,24.05.20,41113,개인,탑동,수원시 권선구
2014,개인, , ,"22,200",20,2,2024,중개거래,경기 수원시 권선구,51.935,2,다세대,579-8,38.8,현대빌라(579-8),24.03.22,41113,개인,세류동,수원시 권선구
1994,개인, , ,"8,000",29,2,2024,중개거래,경기 수원시 권선구,60.68,2,다세대,4-13,41.28,용구주택,24.03.05,41113,개인,평동,수원시 권선구
2016,개인, , ,"21,000",14,2,2024,중개거래,경기 수원시 권선구,51.21,4,다세대,27-140,46.61,삼익리베리움,24.04.22,41113,개인,서둔동,수원시 권선구
1988,개인, , ,"8,800",26,2,2024,중개거래,경기 수원시 권선구,45.46,2,다세대,511-7,23.875,그린빌라A동,24.03.13,41113,개인,구운동,수원시 권선구
2003,개인, , ,"16,600",22,2,2024,중개거래,경기 수원시 권선구,61.07,2,다세대,796-3,3.4725,서원맨션B동,24.04.30,41113,개인,탑동,수원시 권선구
1991,개인, , ,"10,450",29,2,2024,중개거래,경기 수원시권선구,39.96,2,다세대,439-8,23.85,신라궁전타운(439-8),24.04.04,41113,개인,호매실동,수원시 권선구
2019,개인, , ,"20,700",24,2,2024,중개거래,경기 수원시권선구,42.72,2,다세대,190-10,35.713,세류맨션2차,24.03.08,41113,개인,세류동,수원시 권선구
1997,개인, , ,"15,000",22,2,2024,중개거래,경기 수원시영통구,60.66,2,다세대,80-15,52.42,삼영아트맨션2차,24.03.25,41113,개인,고색동,수원시 권선구
1987,개인, , ,"7,000",29,2,2024,직거래, ,33.36,2,다세대,285-9,26.5,청송빌라나동,24.02.29,41113,개인,고색동,수원시 권선구
1991,개인, , ,"6,300",27,2,2024,직거래, ,48,1,다세대,953-15,30.7,수원,24.02.27,41113,개인,권선동,수원시 권선구
2018,개인, , ,"20,000",23,2,2024,중개거래,경기 수원시권선구,56.4,5,다세대,20-19,33.225,(20-19),24.02.27,41113,개인,서둔동,수원시 권선구
1991,개인, , ,"9,500",26,2,2024,중개거래,경기 수원시 장안구,39.24,1,다세대,579-24,177,대광빌라(579-24),24.03.11,41113,개인,세류동,수원시 권선구
1993,개인, , ,"7,700",22,2,2024,중개거래,경기 수원시권선구,36.9,2,다세대,456-3,24.6,삼전빌라,24.02.29,41113,개인,호매실동,수원시 권선구
2022,개인, , ,"28,000",5,2,2024,직거래, ,48.24,4,다세대,963-13,27.174,스토리House,24.02.26,41113,개인,구운동,수원시 권선구
1993,개인,24.04.12,O,"7,700",23,2,2024,중개거래,경기 수원시권선구,36.9,1,다세대,456-3,24.6,삼전빌라, ,41113,개인,호매실동,수원시 권선구
2016,개인, , ,"19,800",17,2,2024,중개거래,경기 수원시권선구,48.615,2,다세대,346-23,36.82,제이빌라트(346-23),24.03.18,41113,개인,세류동,수원시 권선구
2017,개인, , ,"7,000",23,2,2024,직거래, ,16.45,2,다세대,958-11,10.33,(귀인타운),24.02.26,41113,개인,권선동,수원시 권선구
2021,개인, , ,"32,000",16,2,2024,중개거래,경기 수원시장안구,57.46,2,다세대,249-2,37.45,슈팅스타,24.04.26,41113,개인,세류동,수원시 권선구
2014,개인, , ,"11,500",22,2,2024,중개거래,경기 수원시 권선구,26.48,5,다세대,529-6,15.8506,네오빌(529-6),24.03.26,41113,법인,세류동,수원시 권선구
2012,개인, , ,"22,000",23,2,2024,중개거래,경기 수원시 권선구,73.04,5,다세대,30-6,39.077,태양해피빌,24.05.24,41113,개인,탑동,수원시 권선구
2008,개인, , ,"8,000",22,2,2024,직거래, ,24.09,3,다세대,508-3,19.86,신곡빌,24.02.23,41113,개인,세류동,수원시 권선구
2019,개인, , ,"25,500",7,2,2024,중개거래,"경기 수원시권선구, 경기 수원시팔달구",66.94,3,다세대,147-28,42.991,우성하이츠빌,24.02.28,41113,개인,세류동,수원시 권선구
1993,개인, , ,"9,000",23,2,2024,중개거래,경기 수원시권선구,43.82,2,다세대,446-1,27.7,한미아트빌라,24.02.23,41113,개인,호매실동,수원시 권선구
1993,개인, , ,"12,000",1,2,2024,중개거래,경기 수원시권선구,49.79,1,다세대,1131-20,24.45,전성빌라,24.04.01,41113,개인,세류동,수원시 권선구
2013,개인, , ,"16,000",16,2,2024,중개거래,경기 수원시권선구,57.52,2,다세대,836-4,36.4,태양해피빌(836-4),24.04.15,41113,개인,탑동,수원시 권선구
1993,개인,24.02.26,O,"7,700",22,2,2024,중개거래,경기 수원시권선구,36.9,2,다세대,456-3,24.6,삼전빌라, ,41113,개인,호매실동,수원시 권선구
2002,개인, , ,"16,500",2,2,2024,중개거래,경기 수원시 권선구,60.82,1,다세대,464-4,37.7,다원빌라가,24.04.18,41113,개인,호매실동,수원시 권선구
2003,개인, , ,"13,250",16,2,2024,중개거래,경기 수원시권선구,67.17,4,다세대,815-2,27.6,풍림빌라트8차,24.04.17,41113,개인,탑동,수원시 권선구
1990,개인, , ,"10,500",18,2,2024,중개거래,경기 수원시권선구,36.02,1,다세대,1137-8,26.49,우성빌라,24.02.29,41113,개인,세류동,수원시 권선구
2006,개인, , ,"14,700",17,2,2024,중개거래,경기 수원시 권선구,63.81,4,다세대,30-5,31.8967,천림주택5차,24.03.08,41113,개인,탑동,수원시 권선구
2003,개인, , ,"10,700",6,2,2024,중개거래,경기 수원시권선구,45.42,4,다세대,821-14,25.15,아름빌라,24.03.07,41113,개인,탑동,수원시 권선구
1992,개인, , ,"10,800",17,2,2024,중개거래,경기 수원시팔달구,44.64,2,다세대,954-15,29.49,삼호빌라,24.05.13,41113,개인,권선동,수원시 권선구
1984,개인, , ,"30,000",2,2,2024,중개거래,경기 수원시 권선구,64.08,1,연립,188-2,56.3433,청한연립,24.04.09,41113,개인,서둔동,수원시 권선구
1992,개인, , ,"15,650",20,2,2024,직거래, ,59.85,3,다세대,1087-21,34.61,중앙하이츠빌라(11동),24.02.21,41113,개인,세류동,수원시 권선구
2001,개인, , ,"12,800",21,2,2024,중개거래,경기 수원시권선구,55.58,1,다세대,747-11,34.74,한성빌라A동,24.02.21,41113,개인,탑동,수원시 권선구
1991,개인, , ,"10,500",17,2,2024,중개거래,경기 수원시권선구,37.88,2,다세대,245-26,31.375,동광하이츠빌라10동,24.03.28,41113,개인,금곡동,수원시 권선구
2003,개인, , ,"11,500",17,2,2024,중개거래,경기 수원시권선구,67.17,5,다세대,815-2,27.6,풍림빌라트8차,24.03.08,41113,개인,탑동,수원시 권선구
1984,개인, , ,"15,000",13,2,2024,중개거래,경기 수원시권선구,42.02,3,연립,27-78,45.54,서호파크연립A동,24.02.29,41113,개인,서둔동,수원시 권선구
1991,개인, , ,"10,000",7,2,2024,중개거래,경기 수원시권선구,41.85,1,다세대,852-10,34.2,효진빌라(852-10),24.04.15,41113,개인,세류동,수원시 권선구
1991,개인, , ,"10,500",5,2,2024,중개거래,경기 수원시권선구,37.88,2,다세대,245-20,28.7,동광하이츠빌라7동,24.02.23,41113,개인,금곡동,수원시 권선구
2022,개인, , ,"27,000",1,2,2024,직거래, ,39.48,3,다세대,74-34,30.14,해피드림빌2차,24.02.16,41113,개인,고색동,수원시 권선구
2006,개인, , ,"13,000",8,2,2024,직거래, ,55.04,5,다세대,802-1,27.02,탑파크빌(802-1),24.02.16,41113,개인,탑동,수원시 권선구
2002,개인, , ,"16,500",2,2,2024,중개거래,경기 수원시권선구,60.82,1,다세대,464-4,37.7,다원빌라가, ,41113,개인,호매실동,수원시 권선구
2003,개인, , ,"15,600",4,2,2024,중개거래,경기 수원시권선구,59.72,2,다세대,849-1,25.2456,세림빌리지6차,24.02.16,41113,개인,탑동,수원시 권선구
1988,개인, , ,"21,000",2,2,2024,중개거래,경기 수원시권선구,39.12,4,연립다세대,1147,35.93,미영,24.02.20,41113,개인,세류동,수원시 권선구
1992,개인, , ,"6,480",5,2,2024,중개거래,경기 수원시장안구,36.48,-1,연립,951-10,27.7375,상대(나),24.02.07,41113,개인,권선동,수원시 권선구
1991,개인,24.04.06,O,"4,400",3,2,2024,중개거래,경기 수원시권선구,47.4,-1,다세대,1038-1,24.55,명진빌라, ,41113,개인,권선동,수원시 권선구
2014,개인, , ,"15,500",3,2,2024,중개거래,경기 수원시권선구,46.23,3,다세대,4-39,34,뷰티하우스,24.02.26,41113,개인,평동,수원시 권선구
2019,개인,24.05.24,O,"30,000",27,2,2024,중개거래,경기 수원시 팔달구,71.89,3,다세대,76-1,30.29,다원팰리스C동, ,41115,개인,매교동,수원시 팔달구
2004,개인, , ,"16,500",29,2,2024,중개거래,경기 수원시팔달구,39.09,4,다세대,101-1,24.21,뉴골든빌라(101-1),24.03.28,41115,개인,화서동,수원시 팔달구
1991,개인, , ,"14,600",15,2,2024,직거래, ,41.76,3,다세대,127-1,24.13,금영빌라,24.03.13,41115,개인,매향동,수원시 팔달구
2020,개인, , ,"23,000",27,2,2024,직거래, ,54.84,4,다세대,148-2,38.31,사계절하우스10차,24.03.11,41115,개인,지동,수원시 팔달구
2015,개인, , ,"23,400",22,2,2024,중개거래,경기 수원시팔달구,43.04,3,다세대,484-3,27.59,베네치아,24.04.18,41115,개인,우만동,수원시 팔달구
1995,개인, , ,"19,800",1,2,2024,중개거래,경기 수원시팔달구,46,4,다세대,112-6,27.24,에덴하이츠빌라,24.04.05,41115,개인,지동,수원시 팔달구
1992,개인, , ,"58,000",7,2,2024,직거래, ,198.3,3,연립,171-2,150.47,대광궁전빌리지,24.03.04,41115,개인,인계동,수원시 팔달구
1993,개인, , ,"8,300",23,2,2024,중개거래,경기 수원시팔달구,27.88,3,다세대,345-4,14.61,황금빌라,24.04.01,41115,개인,화서동,수원시 팔달구
1987,개인, , ,"20,000",21,2,2024,중개거래,경기 수원시 팔달구,42.27,2,다세대,479-14,32.76,동성빌라나동,24.05.13,41115,개인,우만동,수원시 팔달구
1982,개인, , ,"11,200",22,2,2024,중개거래,경기 수원시팔달구,50.38,2,연립,107-3,41,동진,24.03.29,41115,개인,화서동,수원시 팔달구
1991,개인, , ,"25,500",6,2,2024,중개거래,경기 수원시팔달구,47.04,4,다세대,499-5,28.775,"현대빌라(A동,B동)",24.04.11,41115,개인,우만동,수원시 팔달구
2004,개인, , ,"30,000",17,2,2024,중개거래,경기 수원시 장안구,143.88,3,연립,42-106,54.44,원평스위트빌,24.03.04,41115,개인,고등동,수원시 팔달구
2004,개인, , ,"22,500",17,2,2024,중개거래,경기 수원시팔달구,67.44,4,다세대,148-1,39.25,뉴빌라트(148-1),24.05.22,41115,개인,화서동,수원시 팔달구
2016,개인, , ,"26,700",4,2,2024,중개거래,경기 수원시팔달구,51.73,5,다세대,4-1,36.2,가온빌(4-1),24.06.07,41115,개인,고등동,수원시 팔달구
2016,개인, , ,"17,300",4,2,2024,중개거래,경기 수원시팔달구,44.81,4,다세대,970-12,28.67,휴림빌,24.08.05,41115,개인,인계동,수원시 팔달구
2000,개인,24.03.26,O,"9,200",14,2,2024,중개거래,경기 수원시팔달구,24.3,3,다세대,504-2,13.73,정인빌라B동, ,41115,개인,우만동,수원시 팔달구
2019,개인, , ,"24,600",12,2,2024,중개거래,경기 수원시팔달구,42.525,2,다세대,29-14,32.311,리치캐슬,24.04.15,41115,개인,고등동,수원시 팔달구
