buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명
2014, , , ,"32,300",5,8,2023,중개거래,경기 수원영통구,46.91,4,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"35,000",4,8,2023,중개거래,경기 수원영통구,39.19,9,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"29,000",26,9,2023,중개거래,경기 수원장안구,49.14,4,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구
2021, , , ,"50,000",9,9,2023,중개거래,경기 수원장안구 경기 수원팔달구,58.97,23,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구
2021, , , ,"23,200",12,9,2023,중개거래,경기 수원팔달구,23.41,23,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구
2003, , , ,"7,450",13,9,2023,중개거래,경기 수원장안구,30.37,11,877-4,정연메이져1동,41111,수원시 장안구, ,정자동,수원시 장안구
2004, ,23.12.06,O,"16,000",27,9,2023,중개거래,경기 수원권선구,42.8,8,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2019, , , ,"14,500",26,9,2023,직거래, ,29.4,6,921-11,라온지오피스텔,41113,수원시 권선구, ,구운동,수원시 권선구
2003, , , ,"7,900",15,9,2023,중개거래,경기 수원권선구,31.095,4,1311-6,에스띠보보 1차,41113,수원시 권선구, ,권선동,수원시 권선구
2017, , , ,"9,000",23,9,2023,중개거래,경기 수원권선구,25.72,5,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구
2020, , , ,"17,800",2,9,2023,중개거래,경기 수원권선구 경기 화성시,36.8847,6,1118-3,커낼파크,41113,수원시 권선구, ,금곡동,수원시 권선구
2004, , , ,"12,900",5,9,2023,중개거래,경기 수원권선구,32.7,9,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"21,000",9,9,2023,직거래, ,71.61,6,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"25,500",16,9,2023,중개거래,경기 수원권선구,99.77,3,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구
2003, , , ,"8,500",2,9,2023,중개거래,경기 수원권선구,33.17,2,1311-6,에스띠보보 1차,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"12,700",5,9,2023,중개거래,경기 수원권선구,32.7,7,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2021, , , ,"14,900",8,9,2023,중개거래,경기 수원권선구,28.4126,8,1406-3,권선행정타운 줌시티,41113,수원시 권선구, ,호매실동,수원시 권선구
2004, , , ,"8,300",5,9,2023,직거래, ,23.6,9,1023-2,이오스 오피스텔,41113,수원시 권선구, ,권선동,수원시 권선구
2021, , , ,"13,500",5,9,2023,중개거래,인천 부평구,29.3765,7,1406-3,권선행정타운 줌시티,41113,수원시 권선구, ,호매실동,수원시 권선구
2004, , , ,"8,300",27,9,2023,중개거래,경기 수원권선구,26.014,13,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"6,500",26,9,2023,중개거래,경기 수원권선구,22.387,15,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2008, , , ,"20,000",21,9,2023,중개거래,경기 수원팔달구,81.496,4,1114-9,(1114-9),41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"6,900",13,9,2023,중개거래,경기 수원팔달구,25.27,15,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, ,23.10.11,O,"8,600",26,9,2023,중개거래,경기 수원팔달구,31.0275,15,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"6,700",26,9,2023,중개거래,경기 수원팔달구,27.19,3,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구
2004, , , ,"14,800",25,9,2023,중개거래,경기 수원권선구,46.8,12,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2017, , , ,"13,500",7,9,2023,중개거래,경기 수원팔달구,29.69,7,1118-8,라비채빌딩,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"18,000",19,9,2023,중개거래,경기 수원팔달구,87.02,4,40-3,대주파크빌,41115,수원시 팔달구, ,매산로2가,수원시 팔달구
2006, , , ,"26,700",15,9,2023,중개거래,경기 수원시 팔달구,91.437,18,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"5,800",22,9,2023,직거래, ,25.06,4,85-1,(85-1),41115,수원시 팔달구, ,남창동,수원시 팔달구
2004, , , ,"20,000",22,9,2023,중개거래,경기 수원권선구,64.68,3,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"8,700",16,9,2023,중개거래,경기 수원권선구,31.0275,5,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"8,400",9,9,2023,중개거래,경기 수원권선구 경기 수원팔달구,25.956,15,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"9,000",15,9,2023,중개거래,경기 수원팔달구,31.0275,12,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"34,500",6,9,2023,중개거래,경기 수원시 팔달구,112.53,13,1120,캐슬타워,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"6,000",9,9,2023,중개거래,경기 수원팔달구,22.387,4,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2023, , , ,"39,900",13,9,2023,직거래, ,84.61,7,35-28,주건축물제1동,41115,수원시 팔달구, ,매산로3가,수원시 팔달구
2005, , , ,"7,950",4,9,2023,중개거래,경기 수원팔달구,25.9575,6,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, ,23.09.13,O,"7,950",13,9,2023,중개거래,경기 수원팔달구,25.9575,6,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"5,600",9,9,2023,중개거래,경기 수원권선구,19.95,14,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"8,500",8,9,2023,중개거래,경기 수원팔달구,28.08,7,57-105,비젼포에버,41115,수원시 팔달구, ,매산로1가,수원시 팔달구
2005, , , ,"8,000",6,9,2023,직거래, ,27.19,4,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구
2018, , , ,"11,000",2,9,2023,중개거래,경기 수원팔달구,22.5859,11,1036-7,수원인계 리슈빌S,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"7,800",4,9,2023,중개거래,경기 수원팔달구,31.044,8,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구
2019, , , ,"66,000",25,9,2023,중개거래,경기 수원영통구,74.973,3,589,광교중흥에스클래스,41117,수원시 영통구, ,원천동,수원시 영통구
2013, , , ,"14,700",22,9,2023,직거래, ,28.83,5,1257-3,Eastern Tower,41117,수원시 영통구, ,이의동,수원시 영통구
 , , , ,"63,000",16,9,2023,중개거래,경기 수원영통구,58.08,32,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구
2014, ,23.12.08,O,"10,500",15,9,2023,직거래, ,16.803,6,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2020, , , ,"104,000",19,9,2023,중개거래,경기 수원영통구,84.6706,28,1017-4,포레나 광교,41117,수원시 영통구, ,하동,수원시 영통구
2014, ,23.12.07,O,"10,700",15,9,2023,중개거래,경기 수원영통구,16.803,7,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2014, ,23.12.07,O,"10,700",15,9,2023,중개거래,경기 수원영통구,16.803,8,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"11,400",16,9,2023,중개거래,경기 수원영통구,16.803,4,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"69,000",11,9,2023,중개거래,경기 수원시 영통구,84.83,21,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
2015, , , ,"67,300",11,9,2023,중개거래,경기 수원영통구,84.68,8,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
 , , , ,"77,800",16,9,2023,중개거래,경기 수원영통구,72.02,10,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구
2020, , , ,"47,500",12,9,2023,중개거래,경기 수원영통구,59.35,4,1336,힐스테이트 광교중앙역,41117,수원시 영통구, ,이의동,수원시 영통구
2006, , , ,"27,800",13,9,2023,중개거래,"경기 광주시, 경기 수원시 영통구",91.0484,6,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구
2019, , , ,"38,000",20,9,2023,중개거래,경기 수원시 영통구,43.85,21,1016,광교 효성해링턴 타워,41117,수원시 영통구, ,하동,수원시 영통구
2018, , , ,"17,400",15,9,2023,중개거래,경기 수원영통구,21.58,7,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2020, , , ,"15,700",22,9,2023,중개거래,경기 수원영통구,21.809,10,1336,힐스테이트 광교중앙역,41117,수원시 영통구, ,이의동,수원시 영통구
2020, , , ,"119,000",8,9,2023,중개거래,경기 수원영통구,84.6159,21,1017-4,포레나 광교,41117,수원시 영통구, ,하동,수원시 영통구
2004, , , ,"11,000",15,9,2023,중개거래,경기 수원영통구,31.04,3,1023-1,메가플러스4,41117,수원시 영통구, ,영통동,수원시 영통구
2022, , , ,"19,800",16,9,2023,중개거래,경기 수원영통구,21.9018,39,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2022, , , ,"18,000",7,9,2023,중개거래,경기 수원영통구,21.9018,28,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2000, , , ,"7,500",14,9,2023,중개거래,경기 수원영통구,28.88,9,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구
2018, , , ,"18,000",12,9,2023,중개거래,경기 수원영통구,21.58,12,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2022, , , ,"74,000",8,9,2023,중개거래,경기 수원영통구,71.0819,47,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2014, , , ,"15,300",15,9,2023,중개거래,경기 수원영통구,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2000, , , ,"7,250",19,9,2023,중개거래,경기 수원영통구,27.74,14,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구
 , , , ,"57,500",15,9,2023,중개거래,경기 수원영통구,59.56,15,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구
 , , , ,"65,950",7,9,2023,중개거래,경기 수원영통구,83.6622,46,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구
2015, , , ,"15,300",10,9,2023,중개거래,경기 수원시 영통구,24.11,10,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"18,400",15,9,2023,중개거래,경기 수원영통구,22.83,13,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2003, , , ,"9,800",11,9,2023,중개거래,경기 수원영통구,31.28,5,1024-14,경희유니빌,41117,수원시 영통구, ,영통동,수원시 영통구
2014, , , ,"34,000",11,9,2023,중개거래,경기 수원영통구,46.91,10,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"9,950",12,9,2023,중개거래,경기 수원영통구,16.803,7,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"23,500",9,9,2023,중개거래,경기 수원영통구,26.25,19,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"15,200",8,9,2023,중개거래,경기 수원영통구,21.58,9,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2022, , , ,"73,650",1,9,2023,중개거래,경기 수원영통구,71.0819,41,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2015, , , ,"15,800",7,9,2023,중개거래,경기 수원영통구,24.11,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"20,000",9,9,2023,중개거래,경기 수원영통구,22.83,7,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2000, , , ,"6,550",7,9,2023,중개거래,경기 수원영통구,25.99,15,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구
2017, , , ,"14,600",5,9,2023,중개거래,경기 수원영통구,20.06,15,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2023, , , ,"17,280",5,9,2023,중개거래,경기 용인시 수지구,21.5638,4,1351-4,e편한세상 시티 광교,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"20,000",4,9,2023,중개거래,경기 수원시 영통구,22.83,7,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2020, , , ,"53,000",1,9,2023,직거래, ,59.35,6,1336,힐스테이트 광교중앙역,41117,수원시 영통구, ,이의동,수원시 영통구
2003, , , ,"10,128",14,10,2023,중개거래,경기 수원장안구,34,10,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구
1989, , , ,"9,300",6,10,2023,중개거래,경기 수원장안구,42.64,2,300,율전미주타운,41111,수원시 장안구, ,율전동,수원시 장안구
2003, ,23.10.19,O,"10,900",14,10,2023,중개거래,경기 수원장안구,34,10,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구
2003, , , ,"13,000",2,10,2023,중개거래,경기 수원장안구,40.6,12,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구
2023, , , ,"34,600",27,10,2023,직거래, ,53.18,7,1397-1,에이스에비뉴 더퍼스트,41113,수원시 권선구, ,호매실동,수원시 권선구
2003, , , ,"8,000",27,10,2023,중개거래,경기 수원권선구,31.095,4,1311-6,에스띠보보 1차,41113,수원시 권선구, ,권선동,수원시 권선구
2020, , , ,"19,000",26,10,2023,직거래, ,36.8847,6,1118-3,커낼파크,41113,수원시 권선구, ,금곡동,수원시 권선구
2019, , , ,"15,000",25,10,2023,직거래, ,30.14,7,921-11,라온지오피스텔,41113,수원시 권선구, ,구운동,수원시 권선구
2022, , , ,"18,957",10,10,2023,직거래, ,23.23,6,433,가온팰리스,41113,수원시 권선구, ,서둔동,수원시 권선구
2019, , , ,"15,000",25,10,2023,직거래, ,29.4,9,921-11,라온지오피스텔,41113,수원시 권선구, ,구운동,수원시 권선구
2006, , , ,"20,000",4,10,2023,직거래, ,71.27,2,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구
2019, , , ,"15,000",23,10,2023,직거래, ,29.4,13,921-11,라온지오피스텔,41113,수원시 권선구, ,구운동,수원시 권선구
2020, , , ,"10,800",23,10,2023,중개거래,경기 수원권선구,27.68,10,948,고색리치아노,41113,수원시 권선구, ,고색동,수원시 권선구
2017, , , ,"9,150",18,10,2023,중개거래,경기 수원권선구,25.72,6,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구
2002, , , ,"4,500",13,10,2023,중개거래,경기 수원권선구,24.46,6,1013-20,에스띠보보,41113,수원시 권선구, ,권선동,수원시 권선구
2002, , , ,"4,500",13,10,2023,중개거래,경기 수원권선구,26.335,4,1013-19,에스띠보보,41113,수원시 권선구, ,권선동,수원시 권선구
2021, , , ,"11,000",12,10,2023,중개거래,경기 수원권선구,21.157,9,1401,호매실 중앙파크뷰,41113,수원시 권선구, ,호매실동,수원시 권선구
2021, , , ,"14,054",10,10,2023,중개거래,경기 수원권선구,29.3765,7,1406-3,권선행정타운 줌시티,41113,수원시 권선구, ,호매실동,수원시 권선구
2005, , , ,"6,500",10,10,2023,직거래, ,30.98,15,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구
