,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구
1641,1980,7500,18215,41.17485589,아파트,319,6,5,장다리로306번길 13,신반포수원(한신),41.78,경기도 수원시 팔달구 인계동
1642,1980,9000,18040,49.88913525,아파트,319,6,6,장다리로306번길 13,신반포수원(한신),41.78,경기도 수원시 팔달구 인계동
1643,1981,7312.5,17304,42.25901526,아파트,319,6,6,장다리로306번길 13,신반포수원(한신),41.85,경기도 수원시 팔달구 인계동
1644,1981,8400,25000,33.6,아파트,319,6,6,장다리로306번길 13,신반포수원(한신),52.69,경기도 수원시 팔달구 인계동
1645,1982,14000,38000,36.84210526,아파트,319,6,6,장다리로306번길 13,신반포수원(한신),82.71,경기도 수원시 팔달구 인계동
1646,1983,8333.333333,15900,52.41090147,아파트,319,6,6,장다리로306번길 13,신반포수원(한신),41.72,경기도 수원시 팔달구 인계동
1647,1983,9500,22000,43.18181818,아파트,319,6,6,장다리로306번길 13,신반포수원(한신),42.17,경기도 수원시 팔달구 인계동
1648,1981,10000,18211.42857,54.91057421,아파트,319,6,7,장다리로306번길 13,신반포수원(한신),41.85,경기도 수원시 팔달구 인계동
1649,1981,12000,24855,48.28002414,아파트,319,6,7,장다리로306번길 13,신반포수원(한신),52.69,경기도 수원시 팔달구 인계동
1650,1980,8625,18143.33333,47.53812236,아파트,319,6,8,장다리로306번길 13,신반포수원(한신),41.78,경기도 수원시 팔달구 인계동
1651,1980,11000,25820,42.60263362,아파트,319,6,8,장다리로306번길 13,신반포수원(한신),55.27,경기도 수원시 팔달구 인계동
1652,1981,10000,18865,53.00821627,아파트,319,6,8,장다리로306번길 13,신반포수원(한신),41.85,경기도 수원시 팔달구 인계동
1653,1982,11333.33333,24605,46.06109869,아파트,319,6,8,장다리로306번길 13,신반포수원(한신),52.68,경기도 수원시 팔달구 인계동
1654,1983,10666.66667,32300,33.02373581,아파트,319,6,8,장다리로306번길 13,신반포수원(한신),60.46,경기도 수원시 팔달구 인계동
1655,1980,7666.666667,20000,38.33333333,아파트,319,6,9,장다리로306번길 13,신반포수원(한신),41.78,경기도 수원시 팔달구 인계동
1656,1980,11000,25850,42.55319149,아파트,319,6,9,장다리로306번길 13,신반포수원(한신),55.27,경기도 수원시 팔달구 인계동
1657,1981,9000,18221.25,49.39287919,아파트,319,6,9,장다리로306번길 13,신반포수원(한신),41.85,경기도 수원시 팔달구 인계동
1658,1981,10000,26150,38.24091778,아파트,319,6,9,장다리로306번길 13,신반포수원(한신),52.69,경기도 수원시 팔달구 인계동
1659,1980,8000,18864,42.40882103,아파트,319,6,10,장다리로306번길 13,신반포수원(한신),41.78,경기도 수원시 팔달구 인계동
1660,1983,7500,18742.5,40.0160064,아파트,319,6,10,장다리로306번길 13,신반포수원(한신),41.72,경기도 수원시 팔달구 인계동
1661,1980,9500,17940,52.95429208,아파트,319,6,11,장다리로306번길 13,신반포수원(한신),41.78,경기도 수원시 팔달구 인계동
1662,1982,10000,26018.75,38.43382176,아파트,319,6,11,장다리로306번길 13,신반포수원(한신),52.68,경기도 수원시 팔달구 인계동
1663,1983,7000,18525,37.78677463,아파트,319,6,11,장다리로306번길 13,신반포수원(한신),41.72,경기도 수원시 팔달구 인계동
1664,1983,10000,22685,44.08199251,아파트,319,6,11,장다리로306번길 13,신반포수원(한신),42.16,경기도 수원시 팔달구 인계동
1665,1981,9000,23000,39.13043478,아파트,319,6,12,장다리로306번길 13,신반포수원(한신),52.69,경기도 수원시 팔달구 인계동
1666,1982,9833.333333,25100,39.17662683,아파트,319,6,12,장다리로306번길 13,신반포수원(한신),52.68,경기도 수원시 팔달구 인계동
1667,1983,10000,25000,40,아파트,319,6,12,장다리로306번길 13,신반포수원(한신),42.07,경기도 수원시 팔달구 인계동
1668,1998,20000,16566.66667,120.7243461,아파트,322,0,1,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1669,1998,16250,20100,80.84577114,아파트,322,0,2,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1670,1998,15250,17000,89.70588235,아파트,322,0,3,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1671,1998,18000,19500,92.30769231,아파트,322,0,4,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1672,1998,17000,19375,87.74193548,아파트,322,0,5,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1673,1998,18000,38000,47.36842105,아파트,322,0,5,율전로101번길 40,늘푸른벽산,84.84,경기도 수원시 장안구 율전동
1674,1998,15666.66667,18000,87.03703704,아파트,322,0,7,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1675,1998,19000,18300,103.8251366,아파트,322,0,8,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1676,1998,16500,20800,79.32692308,아파트,322,0,9,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1677,1998,17550,21800,80.50458716,아파트,322,0,14,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1678,1998,16500,19700,83.75634518,아파트,322,0,17,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1679,1998,16000,19600,81.63265306,아파트,322,0,18,율전로101번길 40,늘푸른벽산,36.54,경기도 수원시 장안구 율전동
1680,1997,15825,26425,59.88647114,아파트,323,2,1,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1681,1997,25000,22900,109.1703057,아파트,323,2,3,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1682,1997,21000,21700,96.77419355,아파트,323,2,4,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1683,1997,17900,22400,79.91071429,아파트,323,2,7,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1684,1997,20300,23900,84.93723849,아파트,323,2,9,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1685,1997,18000,21000,85.71428571,아파트,323,2,10,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1686,1997,16000,25100,63.74501992,아파트,323,2,12,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1687,1997,22000,43000,51.1627907,아파트,323,2,12,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1688,1997,16000,24000,66.66666667,아파트,323,2,14,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1689,1997,16500,31000,53.22580645,아파트,323,2,15,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1690,1997,14000,23250,60.21505376,아파트,323,2,16,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1691,1997,17440,21340,81.72446111,아파트,323,2,17,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1692,1997,20500,29000,70.68965517,아파트,323,2,18,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1693,1997,19833.33333,21000,94.44444444,아파트,323,2,19,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1694,1997,15725,23000,68.36956522,아파트,323,2,20,매송고색로533번길 7,태산,59.795,경기도 수원시 권선구 오목천동
1695,1997,27000,33000,81.81818182,아파트,323,2,20,매송고색로533번길 7,태산,84.765,경기도 수원시 권선구 오목천동
1696,2009,32816.66667,52571.42857,62.42300725,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1697,2009,44166.66667,60000,73.61111111,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1698,2009,37488,72800,51.49450549,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1699,2009,67000,75450,88.80053015,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1700,2009,47333.33333,80000,59.16666667,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1701,2009,52500,84000,62.5,아파트,333,0,2,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1702,2009,31750,55830,56.86906681,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1703,2009,41950,70000,59.92857143,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1704,2009,45000,59350,75.82139848,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,84.8,경기도 수원시 장안구 천천동
1705,2009,48000,67000,71.64179104,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1706,2009,50000,74500,67.11409396,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1707,2009,57000,104500,54.54545455,아파트,333,0,3,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1708,2009,31280,52850,59.18637654,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1709,2009,36250,65900,55.00758725,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1710,2009,39925,72100,55.37447989,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1711,2009,41500,73725,56.29026789,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1712,2009,52500,79000,66.4556962,아파트,333,0,4,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1713,2009,32270,58187.5,55.45864662,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1714,2009,35280,67525,52.24731581,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1715,2009,40700,70600,57.64872521,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1716,2009,40091.66667,74000,54.17792793,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1717,2009,47950,77000,62.27272727,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1718,2009,45750,87000,52.5862069,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1719,2009,52025,84000,61.93452381,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1720,2009,50000,91000,54.94505495,아파트,333,0,5,화산로 85,화서역푸르지오더에듀포레,148.54,경기도 수원시 장안구 천천동
1721,2009,31933.33333,54537.5,58.55298342,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1722,2009,40800,66450,61.39954853,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1723,2009,35125,77833.33333,45.12847966,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1724,2009,55000,80175,68.59993764,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,113.04,경기도 수원시 장안구 천천동
1725,2009,44000,83750,52.53731343,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,113.72,경기도 수원시 장안구 천천동
1726,2009,42000,82000,51.2195122,아파트,333,0,6,화산로 85,화서역푸르지오더에듀포레,148.75,경기도 수원시 장안구 천천동
1727,2009,30357.14286,52666.66667,57.64014467,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1728,2009,39000,83600,46.6507177,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1729,2009,39400,71150,55.37596627,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1730,2009,38000,68350,55.59619605,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1731,2009,60000,77000,77.92207792,아파트,333,0,7,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1732,2009,29018.75,56192.85714,51.64134994,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1733,2009,45500,68500,66.42335766,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1734,2009,41633.33333,66000,63.08080808,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1735,2009,40666.66667,64000,63.54166667,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1736,2009,60500,88000,68.75,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,129.59,경기도 수원시 장안구 천천동
1737,2009,62000,80500,77.01863354,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,129.66,경기도 수원시 장안구 천천동
1738,2009,45000,81500,55.21472393,아파트,333,0,8,화산로 85,화서역푸르지오더에듀포레,129.82,경기도 수원시 장안구 천천동
1739,2009,29133.33333,56900,51.20093732,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1740,2009,39600,66600,59.45945946,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
1741,2009,38850,75800,51.25329815,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1742,2009,40666.66667,72375,56.18883132,아파트,333,0,9,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1743,2009,35430,56628.57143,62.56559031,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1744,2009,40300,67666.66667,59.55665025,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,84.89,경기도 수원시 장안구 천천동
1745,2009,41030,63500,64.61417323,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,84.92,경기도 수원시 장안구 천천동
1746,2009,43000,76000,56.57894737,아파트,333,0,10,화산로 85,화서역푸르지오더에듀포레,113.86,경기도 수원시 장안구 천천동
1747,2009,37000,56000,66.07142857,아파트,333,0,11,화산로 85,화서역푸르지오더에듀포레,59.98,경기도 수원시 장안구 천천동
1748,2009,43000,81500,52.7607362,아파트,333,0,11,화산로 85,화서역푸르지오더에듀포레,84.79,경기도 수원시 장안구 천천동
