,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,jibun,mhouseNm,sggCd,지역구명.x,umdNm.x
287,10237.5,6000,58.60805861,1981,44.2,3,44-13,정자,41111,수원시 장안구,정자동
288,12700,500,3.937007874,1981,45.52,1,254-1,보성,41111,수원시 장안구,연무동
289,8500,500,5.882352941,1981,45.52,2,254-1,보성,41111,수원시 장안구,연무동
290,8500,9000,105.8823529,1981,45.52,2,254-1,보성,41111,수원시 장안구,연무동
291,20000,500,2.5,1981,46.81,3,11월 05일,심우,41111,수원시 장안구,연무동
292,12600,10000,79.36507937,1981,47.57,3,343-2,심우(343-2),41113,수원시 권선구,세류동
293,12600,10500,83.33333333,1981,47.57,3,343-2,심우(343-2),41113,수원시 권선구,세류동
294,13700,9300,67.88321168,1981,47.6,1,343-2,심우(343-2),41113,수원시 권선구,세류동
295,14400,12000,83.33333333,1981,47.6,2,343-2,심우(343-2),41113,수원시 권선구,세류동
296,14500,1000,6.896551724,1981,47.6,3,343-2,심우(343-2),41113,수원시 권선구,세류동
297,12100,2000,16.52892562,1981,48,1,441-7,복지,41111,수원시 장안구,송죽동
298,12100,8400,69.4214876,1981,48,1,441-7,복지,41111,수원시 장안구,송죽동
299,12100,8800,72.72727273,1981,48,1,441-7,복지,41111,수원시 장안구,송죽동
300,16500,6500,39.39393939,1981,49.09,3,11월 05일,심우,41111,수원시 장안구,연무동
301,16500,8000,48.48484848,1981,49.09,3,11월 05일,심우,41111,수원시 장안구,연무동
302,10000,8000,80,1981,49.85,3,253-33,보성,41111,수원시 장안구,연무동
303,10000,8000,80,1981,49.85,3,253-33,보성,41111,수원시 장안구,연무동
304,10500,9000,85.71428571,1981,51.31,1,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
305,9800,8500,86.73469388,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
306,9800,6000,61.2244898,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
307,9800,8000,81.63265306,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
308,9800,9000,91.83673469,1981,51.31,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
309,14800,8500,57.43243243,1981,51.32,2,1007-9,동산연립(1007-9),41113,수원시 권선구,세류동
310,16500,9000,54.54545455,1981,52.1,1,344-5,심우(344-5),41113,수원시 권선구,세류동
311,16500,700,4.242424242,1981,52.1,1,344-5,심우(344-5),41113,수원시 권선구,세류동
312,16500,10400,63.03030303,1981,52.1,1,344-5,심우(344-5),41113,수원시 권선구,세류동
313,10500,9500,90.47619048,1981,53.79,2,Jul-36,신명(36-7),41111,수원시 장안구,정자동
314,10500,10500,100,1981,53.79,2,Jul-36,신명(36-7),41111,수원시 장안구,정자동
315,12300,10000,81.30081301,1981,55.04,3,343-2,심우(343-2),41113,수원시 권선구,세류동
316,12000,9500,79.16666667,1981,56.13,2,386-1,청수,41111,수원시 장안구,파장동
317,12000,12000,100,1981,56.13,2,386-1,청수,41111,수원시 장안구,파장동
318,30000,1000,3.333333333,1981,57.22,1,11월 05일,심우,41111,수원시 장안구,연무동
319,20250,500,2.469135802,1981,57.22,2,11월 05일,심우,41111,수원시 장안구,연무동
320,13900,10000,71.94244604,1981,57.22,3,11월 05일,심우,41111,수원시 장안구,연무동
321,13900,6900,49.64028777,1981,57.22,3,11월 05일,심우,41111,수원시 장안구,연무동
322,6183.333333,4000,64.69002695,1982,27.7,2,Nov-44,산다(44-11),41111,수원시 장안구,정자동
323,6183.333333,2500,40.43126685,1982,27.7,2,Nov-44,산다(44-11),41111,수원시 장안구,정자동
324,6183.333333,3000,48.51752022,1982,27.7,2,Nov-44,산다(44-11),41111,수원시 장안구,정자동
325,5200,5700,109.6153846,1982,27.7,1,44-52,산다(44-52),41111,수원시 장안구,정자동
326,5200,4500,86.53846154,1982,27.7,1,44-52,산다(44-52),41111,수원시 장안구,정자동
327,7233.333333,8100,111.9815668,1982,27.7,2,44-52,산다(44-52),41111,수원시 장안구,정자동
328,6100,2000,32.78688525,1982,27.7,3,44-52,산다(44-52),41111,수원시 장안구,정자동
329,6100,300,4.918032787,1982,27.7,3,44-52,산다(44-52),41111,수원시 장안구,정자동
330,6100,2500,40.98360656,1982,27.7,3,44-52,산다(44-52),41111,수원시 장안구,정자동
331,12550,10000,79.6812749,1982,37.88,3,192-6,장안(A),41113,수원시 권선구,세류동
332,10550,9000,85.30805687,1982,38.31,3,192-6,장안(A),41113,수원시 권선구,세류동
333,10550,10000,94.78672986,1982,38.31,3,192-6,장안(A),41113,수원시 권선구,세류동
334,10550,6000,56.87203791,1982,38.31,3,192-6,장안(A),41113,수원시 권선구,세류동
335,12000,8350,69.58333333,1982,38.51,2,192-3,장안(B),41113,수원시 권선구,세류동
336,12000,9000,75,1982,38.51,2,192-3,장안(B),41113,수원시 권선구,세류동
337,12000,7500,62.5,1982,38.51,2,192-3,장안(B),41113,수원시 권선구,세류동
338,11533.33333,6900,59.8265896,1982,38.51,3,192-3,장안(B),41113,수원시 권선구,세류동
339,11533.33333,8000,69.36416185,1982,38.51,3,192-3,장안(B),41113,수원시 권선구,세류동
340,11500,11200,97.39130435,1982,39.14,2,427-23,칠성,41111,수원시 장안구,영화동
341,11500,11000,95.65217391,1982,39.14,2,427-23,칠성,41111,수원시 장안구,영화동
342,10650,8000,75.11737089,1982,40.56,3,192-6,장안(A),41113,수원시 권선구,세류동
343,10650,1000,9.389671362,1982,40.56,3,192-6,장안(A),41113,수원시 권선구,세류동
344,9500,10000,105.2631579,1982,41.22,2,192-6,장안(A),41113,수원시 권선구,세류동
345,8800,1000,11.36363636,1982,41.22,3,192-6,장안(A),41113,수원시 권선구,세류동
346,8700,5000,57.47126437,1982,42.61,3,192-6,장안(A),41113,수원시 권선구,세류동
347,8700,7500,86.20689655,1982,42.61,3,192-6,장안(A),41113,수원시 권선구,세류동
348,11600,10000,86.20689655,1982,42.81,1,456-1,양지,41113,수원시 권선구,세류동
349,9900,4000,40.4040404,1982,44.4,2,232-43,장안연립,41115,수원시 팔달구,지동
350,9900,8500,85.85858586,1982,44.4,2,232-43,장안연립,41115,수원시 팔달구,지동
351,13700,11000,80.2919708,1982,44.63,1,150-3,새광명,41111,수원시 장안구,율전동
352,11000,8400,76.36363636,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
353,11000,1500,13.63636364,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
354,11000,8820,80.18181818,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
355,11000,1000,9.090909091,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
356,11000,9000,81.81818182,1982,46.51,2,291-30,망포주택,41117,수원시 영통구,망포동
357,11150,3000,26.9058296,1982,47.57,1,778-3,경원,41111,수원시 장안구,조원동
358,14300,1000,6.993006993,1982,47.57,2,778-3,경원,41111,수원시 장안구,조원동
359,14300,1500,10.48951049,1982,47.57,2,778-3,경원,41111,수원시 장안구,조원동
360,10200,12500,122.5490196,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
361,10200,12000,117.6470588,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
362,14000,12500,89.28571429,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
363,14000,12000,85.71428571,1982,47.93,2,150-3,새광명,41111,수원시 장안구,율전동
364,13200,8400,63.63636364,1982,48.66,2,778-15,경원,41111,수원시 장안구,조원동
365,14800,12000,81.08108108,1982,49.55,1,778-15,경원,41111,수원시 장안구,조원동
366,10700,8000,74.76635514,1982,49.55,2,778-15,경원,41111,수원시 장안구,조원동
367,12000,10000,83.33333333,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
368,12000,10500,87.5,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
369,12000,1000,8.333333333,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
370,12000,200,1.666666667,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
371,12000,100,0.833333333,1982,49.8,1,70-18,경희1동,41111,수원시 장안구,정자동
372,12800,1000,7.8125,1982,49.8,2,70-18,경희1동,41111,수원시 장안구,정자동
373,12800,10000,78.125,1982,49.8,2,70-18,경희1동,41111,수원시 장안구,정자동
374,11750,8500,72.34042553,1982,49.8,3,70-18,경희1동,41111,수원시 장안구,정자동
375,11750,10000,85.10638298,1982,49.8,3,70-18,경희1동,41111,수원시 장안구,정자동
376,9550,9500,99.47643979,1982,50.38,3,107-3,동진,41115,수원시 팔달구,화서동
377,25000,13000,52,1982,50.38,1,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
378,25000,7350,29.4,1982,50.38,1,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
379,20000,10000,50,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
380,20000,12000,60,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
381,20000,6000,30,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
382,20000,500,2.5,1982,50.38,2,17-74,"장미연립가,나동",41113,수원시 권선구,서둔동
383,8800,1000,11.36363636,1982,50.74,3,442-28,삼원주택2동,41111,수원시 장안구,영화동
384,11466.66667,9000,78.48837209,1982,51.21,2,534,삼원(534-0),41113,수원시 권선구,세류동
385,11466.66667,8500,74.12790698,1982,51.21,2,534,삼원(534-0),41113,수원시 권선구,세류동
386,15000,1000,6.666666667,1982,51.21,3,534,삼원(534-0),41113,수원시 권선구,세류동
387,15000,13000,86.66666667,1982,51.21,3,534,삼원(534-0),41113,수원시 권선구,세류동
388,14000,8490,60.64285714,1982,51.24,1,534-9,삼원(534-9),41113,수원시 권선구,세류동
389,14000,10000,71.42857143,1982,51.24,1,534-9,삼원(534-9),41113,수원시 권선구,세류동
390,12270,2000,16.2999185,1982,51.6,1,Oct-76,대영맨션B동,41111,수원시 장안구,정자동
391,12270,8000,65.199674,1982,51.6,1,Oct-76,대영맨션B동,41111,수원시 장안구,정자동
392,12270,10000,81.4995925,1982,51.6,1,Oct-76,대영맨션B동,41111,수원시 장안구,정자동
393,14000,12000,85.71428571,1982,52.53,1,379-2,"송원(가,나)",41111,수원시 장안구,송죽동
394,14500,1000,6.896551724,1982,52.53,3,379-2,"송원(가,나)",41111,수원시 장안구,송죽동
395,14500,500,3.448275862,1982,52.53,3,379-2,"송원(가,나)",41111,수원시 장안구,송죽동
396,14500,2000,13.79310345,1982,52.53,3,379-2,"송원(가,나)",41111,수원시 장안구,송죽동
397,10900,1000,9.174311927,1982,54.84,3,537-5,희망,41113,수원시 권선구,세류동
398,10900,8500,77.98165138,1982,54.84,3,537-5,희망,41113,수원시 권선구,세류동
399,10900,10000,91.74311927,1982,54.84,3,537-5,희망,41113,수원시 권선구,세류동
400,11000,500,4.545454545,1982,54.84,4,537-5,희망,41113,수원시 권선구,세류동
401,11000,8000,72.72727273,1982,54.84,4,537-5,희망,41113,수원시 권선구,세류동
402,13050,11000,84.29118774,1982,56.73,2,48-14,이화,41111,수원시 장안구,정자동
403,13050,1000,7.662835249,1982,56.73,2,48-14,이화,41111,수원시 장안구,정자동
404,12800,11780,92.03125,1982,56.73,3,48-14,이화,41111,수원시 장안구,정자동
405,12000,11780,98.16666667,1982,56.73,3,48-14,이화,41111,수원시 장안구,정자동
406,15700,12500,79.61783439,1982,57.32,1,May-76,대영맨션A동,41111,수원시 장안구,정자동
407,12300,1000,8.130081301,1982,57.32,2,May-76,대영맨션A동,41111,수원시 장안구,정자동
408,12550,11200,89.24302789,1982,57.32,3,May-76,대영맨션A동,41111,수원시 장안구,정자동
409,14333.33333,9000,62.79069767,1982,58.31,1,837-1,우석,41113,수원시 권선구,세류동
410,14333.33333,12000,83.72093023,1982,58.31,1,837-1,우석,41113,수원시 권선구,세류동
411,19800,10200,51.51515152,1982,58.62,1,769,한일맨션,41111,수원시 장안구,조원동
412,15250,10000,65.57377049,1982,58.62,2,769,한일맨션,41111,수원시 장안구,조원동
413,18000,10000,55.55555556,1982,58.62,2,769,한일맨션,41111,수원시 장안구,조원동
414,15000,10000,66.66666667,1982,58.62,3,769,한일맨션,41111,수원시 장안구,조원동
415,15000,2000,13.33333333,1982,58.62,3,769,한일맨션,41111,수원시 장안구,조원동
416,15300,10000,65.35947712,1982,58.62,3,769,한일맨션,41111,수원시 장안구,조원동
417,15300,2000,13.07189542,1982,58.62,3,769,한일맨션,41111,수원시 장안구,조원동
418,14750,11000,74.57627119,1982,59.93,1,778-3,경원,41111,수원시 장안구,조원동
419,14750,13000,88.13559322,1982,59.93,1,778-3,경원,41111,수원시 장안구,조원동
420,15450,12000,77.66990291,1982,59.93,2,778-3,경원,41111,수원시 장안구,조원동
421,15450,13000,84.14239482,1982,59.93,2,778-3,경원,41111,수원시 장안구,조원동
422,15450,13300,86.08414239,1982,59.93,2,778-3,경원,41111,수원시 장안구,조원동
423,12000,3000,25,1982,63.24,2,465,삼화(1동),41113,수원시 권선구,세류동
424,10000,100,1,1982,65.16,2,290-29,삼전,41111,수원시 장안구,율전동
425,13300,11000,82.70676692,1982,72.99,1,Jan-67,화홍,41115,수원시 팔달구,화서동
426,13300,13000,97.7443609,1982,72.99,1,Jan-67,화홍,41115,수원시 팔달구,화서동
427,13000,11500,88.46153846,1982,72.99,3,Jan-67,화홍,41115,수원시 팔달구,화서동
428,13000,12000,92.30769231,1982,72.99,3,Jan-67,화홍,41115,수원시 팔달구,화서동
429,16600,11500,69.27710843,1982,72.99,3,Jan-67,화홍,41115,수원시 팔달구,화서동
430,16600,12000,72.28915663,1982,72.99,3,Jan-67,화홍,41115,수원시 팔달구,화서동
431,16000,14000,87.5,1982,75.87,2,475-8,유천맨션,41113,수원시 권선구,세류동
432,9800,9500,96.93877551,1983,41.88,3,Aug-79,호남C동,41111,수원시 장안구,정자동
433,8200,11000,134.1463415,1983,42.44,2,79-26,호남B동,41111,수원시 장안구,정자동
434,11550,8000,69.26406926,1983,44.88,2,515-2,소라B,41113,수원시 권선구,세류동
435,11550,10000,86.58008658,1983,44.88,2,515-2,소라B,41113,수원시 권선구,세류동
436,16600,8000,48.19277108,1983,44.99,1,222-5,한양,41113,수원시 권선구,세류동
437,16600,12000,72.28915663,1983,44.99,1,222-5,한양,41113,수원시 권선구,세류동
438,16600,10000,60.24096386,1983,44.99,1,222-5,한양,41113,수원시 권선구,세류동
439,16600,500,3.012048193,1983,44.99,1,222-5,한양,41113,수원시 권선구,세류동
440,12400,8500,68.5483871,1983,44.99,2,222-5,한양,41113,수원시 권선구,세류동
441,12400,8900,71.77419355,1983,44.99,2,222-5,한양,41113,수원시 권선구,세류동
442,12400,8000,64.51612903,1983,44.99,2,222-5,한양,41113,수원시 권선구,세류동
443,10000,7600,76,1983,46.44,3,215-25,원일빌라(215-25),41111,수원시 장안구,연무동
444,10500,7600,72.38095238,1983,46.44,3,215-25,원일빌라(215-25),41111,수원시 장안구,연무동
445,10250,8500,82.92682927,1983,50.63,3,286-39,지동연립,41115,수원시 팔달구,지동
446,10250,1000,9.756097561,1983,50.63,3,286-39,지동연립,41115,수원시 팔달구,지동
447,12850,7000,54.47470817,1983,50.91,1,112-17,원일다동,41115,수원시 팔달구,고등동
448,17000,2000,11.76470588,1983,51.42,1,220-37,장안주택,41115,수원시 팔달구,화서동
449,17000,10400,61.17647059,1983,51.42,1,220-37,장안주택,41115,수원시 팔달구,화서동
450,17000,13000,76.47058824,1983,51.42,1,220-37,장안주택,41115,수원시 팔달구,화서동
451,17000,1000,5.882352941,1983,51.42,1,220-37,장안주택,41115,수원시 팔달구,화서동
452,17000,14000,82.35294118,1983,51.42,1,220-37,장안주택,41115,수원시 팔달구,화서동
453,17300,12000,69.36416185,1983,51.42,3,220-37,장안주택,41115,수원시 팔달구,화서동
454,11900,8000,67.22689076,1983,52.05,3,70-63,경희,41111,수원시 장안구,정자동
455,11900,8500,71.42857143,1983,52.05,3,70-63,경희,41111,수원시 장안구,정자동
456,22000,2000,9.090909091,1983,54.57,1,208,경일,41115,수원시 팔달구,화서동
457,18125,1500,8.275862069,1983,54.57,2,208,경일,41115,수원시 팔달구,화서동
458,18125,1000,5.517241379,1983,54.57,2,208,경일,41115,수원시 팔달구,화서동
459,18125,2000,11.03448276,1983,54.57,2,208,경일,41115,수원시 팔달구,화서동
460,15500,8000,51.61290323,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
461,15500,11000,70.96774194,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
462,15500,12000,77.41935484,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
463,15500,1000,6.451612903,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
464,15500,13000,83.87096774,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
465,19000,8000,42.10526316,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
466,19000,11000,57.89473684,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
467,19000,12000,63.15789474,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
468,19000,1000,5.263157895,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
469,19000,13000,68.42105263,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
470,20000,8000,40,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
471,20000,11000,55,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
472,20000,12000,60,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
473,20000,1000,5,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
474,20000,13000,65,1983,54.57,3,208,경일,41115,수원시 팔달구,화서동
475,18725,100,0.534045394,1983,54.57,4,208,경일,41115,수원시 팔달구,화서동
476,18725,14000,74.76635514,1983,54.57,4,208,경일,41115,수원시 팔달구,화서동
477,18725,12500,66.75567423,1983,54.57,4,208,경일,41115,수원시 팔달구,화서동
478,18725,13000,69.4259012,1983,54.57,4,208,경일,41115,수원시 팔달구,화서동
479,15000,1000,6.666666667,1983,57.16,2,37-305,동진B동,41111,수원시 장안구,영화동
