buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명,본번,부번
2015, , , ,14500.0,11,5,2021, , ,24.11,4,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2000, , , ,9000.0,3,5,2021, , ,36.23,15,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구,958,2
2015, , , ,32000.0,8,5,2021, , ,39.3,17,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,88000.0,6,5,2021, , ,84.83,24,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,11600.0,14,5,2021, , ,22.18,9,1258-1,킴앤코 시티하임II,41117,수원시 영통구, ,이의동,수원시 영통구,1258,1
2016, , , ,12800.0,14,5,2021, , ,19.2717,5,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구,1256,1
2015, , , ,22000.0,1,5,2021, , ,28.92,6,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
 , ,21.05.24,O,83000.0,7,5,2021, , ,84.86,16,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
2018, , , ,39500.0,8,5,2021, , ,38.65,14,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2015, , , ,31500.0,12,5,2021, , ,37.19,14,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2013, , , ,12000.0,12,5,2021, , ,26.71,6,1348-2,광교하이니티,41117,수원시 영통구, ,이의동,수원시 영통구,1348,2
2015, , , ,14750.0,8,5,2021, , ,22.62,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
 , , , ,111000.0,11,5,2021, , ,84.86,27,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
2015, , , ,20000.0,13,5,2021, , ,29.96,7,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,83500.0,8,5,2021, , ,84.83,14,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,80000.0,11,5,2021, , ,84.68,25,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,19000.0,4,5,2021, , ,29.96,8,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2006, , , ,28500.0,10,5,2021, , ,91.0484,3,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구,296,6
2006, , , ,27900.0,3,5,2021, , ,95.46,3,945-2,수원영통리슈빌스카이오피스텔,41117,수원시 영통구, ,영통동,수원시 영통구,945,2
2015, , , ,32500.0,7,5,2021, , ,39.31,17,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,31800.0,7,5,2021, , ,42.28,17,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2017, , , ,15000.0,7,5,2021, , ,26.0811,6,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구,1012,1
2016, , , ,28300.0,7,5,2021, , ,40.3931,7,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구,1256,1
2018, , , ,17000.0,6,5,2021, , ,22.83,10,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2018, , , ,45000.0,4,5,2021, , ,47.58,13,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2014, , , ,14200.0,1,5,2021, , ,24.97,8,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2014, , , ,14200.0,1,5,2021, , ,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2018, , , ,16500.0,3,5,2021, , ,22.83,6,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2015, , , ,17500.0,3,5,2021, , ,29.96,6,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,84000.0,1,5,2021, , ,84.68,15,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2014, , , ,14800.0,1,5,2021, , ,24.97,9,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,19000.0,1,5,2021, , ,27.48,9,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,14400.0,1,5,2021, , ,24.97,8,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2021, , , ,28900.0,30,6,2021, , ,61.24,12,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구,580,2
2005, , , ,18900.0,26,6,2021, , ,58.42,16,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구,285,2
2003, , , ,9000.0,30,6,2021, , ,34.0,9,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구,894,0
2021, , , ,29400.0,25,6,2021, , ,62.33,9,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구,580,2
2005, , , ,20100.0,17,6,2021, , ,58.42,16,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구,285,2
2003, , , ,11800.0,29,6,2021, , ,40.6,10,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구,894,0
2005, , , ,18000.0,22,6,2021, , ,58.42,12,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구,285,2
2005, , , ,18800.0,19,6,2021, , ,58.42,14,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구,285,2
2003, , , ,10000.0,24,6,2021, , ,34.0,8,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구,894,0
1989, , , ,8600.0,23,6,2021, , ,35.64,5,300,율전미주타운,41111,수원시 장안구, ,율전동,수원시 장안구,300,0
2005, , , ,19500.0,5,6,2021, , ,58.42,13,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구,285,2
2021, , , ,29900.0,3,6,2021, , ,63.41,9,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구,580,2
2004, , , ,21500.0,28,6,2021, , ,71.61,9,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,14
2004, , , ,9300.0,30,6,2021, , ,30.0,13,1023-2,이오스 오피스텔,41113,수원시 권선구, ,권선동,수원시 권선구,1023,2
2006, , , ,25900.0,16,6,2021, , ,75.3043,6,1013,지오베르크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,0
2004, , , ,9000.0,26,6,2021, , ,35.0,3,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2005, , , ,7600.0,24,6,2021, , ,30.98,8,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구,1010,1
2021, , , ,14472.0,30,6,2021, , ,18.5827,3,418,수원역 한라비발디 퍼스트,41113,수원시 권선구, ,서둔동,수원시 권선구,418,0
2006, , , ,22700.0,3,6,2021, , ,75.3043,3,1013,지오베르크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,0
2005, , , ,7900.0,16,6,2021, , ,30.98,13,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구,1010,1
2004, , , ,7800.0,23,6,2021, , ,35.0,2,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,14
2006, , , ,21000.0,7,6,2021, , ,71.27,11,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2004, , , ,18800.0,4,6,2021, , ,68.08,6,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2004, , , ,8700.0,7,6,2021, , ,28.14,5,1023-2,이오스 오피스텔,41113,수원시 권선구, ,권선동,수원시 권선구,1023,2
2019, , , ,21800.0,4,6,2021, , ,48.25,5,1115-1,아주리센 테라스파크,41113,수원시 권선구, ,금곡동,수원시 권선구,1115,1
2004, , , ,12200.0,2,6,2021, , ,32.7,8,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구,1013,1
2006, , , ,47000.0,18,6,2021, , ,118.25,16,1116-5,인계동 삼환 아르누보파크,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,5
2006, , , ,27500.0,26,6,2021, , ,91.81,15,1120,캐슬타워,41115,수원시 팔달구, ,인계동,수원시 팔달구,1120,0
2006, , , ,34000.0,24,6,2021, , ,112.53,18,1120,캐슬타워,41115,수원시 팔달구, ,인계동,수원시 팔달구,1120,0
2008, , , ,23000.0,12,6,2021, , ,79.336,15,1114-9,(1114-9),41115,수원시 팔달구, ,인계동,수원시 팔달구,1114,9
2004, , , ,7800.0,25,6,2021, , ,29.76,5,1135-8,삼부르네상스오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1135,8
2006, , , ,16700.0,12,6,2021, , ,61.8164,6,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구,206,0
2010, , , ,10000.0,30,6,2021, , ,28.48,6,1034-3,드라마시티,41115,수원시 팔달구, ,인계동,수원시 팔달구,1034,3
2004, , , ,5500.0,3,6,2021, , ,17.105,5,26-25,트레보,41115,수원시 팔달구, ,우만동,수원시 팔달구,26,25
2003, , , ,7800.0,22,6,2021, , ,30.62,9,1135-1,벨로시티,41115,수원시 팔달구, ,인계동,수원시 팔달구,1135,1
2003, , , ,7800.0,25,6,2021, , ,29.61,7,92-1,블루하우스,41115,수원시 팔달구, ,우만동,수원시 팔달구,92,1
2007, , , ,29000.0,25,6,2021, , ,98.06,13,1134-3,동양파라곤 1단지,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,3
2008, , , ,20000.0,29,6,2021, , ,60.345,11,1114-9,(1114-9),41115,수원시 팔달구, ,인계동,수원시 팔달구,1114,9
2004, , , ,5500.0,11,6,2021, , ,17.105,10,26-25,트레보,41115,수원시 팔달구, ,우만동,수원시 팔달구,26,25
2006, , , ,25000.0,10,6,2021, , ,66.2664,8,1124-1,수원인계자이오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1124,1
2006, , , ,30200.0,23,6,2021, , ,82.5722,14,1124-1,수원인계자이오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1124,1
2008, , , ,54800.0,12,6,2021, , ,165.56,3,1116-4,한화 꿈에그린 효원 102동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,4
2003, , , ,9000.0,4,6,2021, , ,28.08,8,57-105,비젼포에버,41115,수원시 팔달구, ,매산로1가,수원시 팔달구,57,105
2004, , , ,7400.0,11,6,2021, , ,27.81,15,1135-8,삼부르네상스오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1135,8
2004, , , ,16000.0,9,6,2021, , ,64.68,10,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2004, , , ,14100.0,3,6,2021, , ,47.88,6,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2005, , , ,13300.0,18,6,2021, , ,39.53,20,1046-13,에스팝타워,41115,수원시 팔달구, ,인계동,수원시 팔달구,1046,13
2006, , , ,16500.0,12,6,2021, , ,61.8164,4,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구,206,0
2018, , , ,19000.0,2,6,2021, , ,29.71,5,1019-6,ELYSIA,41115,수원시 팔달구, ,인계동,수원시 팔달구,1019,6
 , , , ,22500.0,17,6,2021, , ,78.12,5,147-1,매교 퍼스트빌,41115,수원시 팔달구, ,매교동,수원시 팔달구,147,1
2006, , , ,43300.0,4,6,2021, , ,118.25,12,1116-5,인계동 삼환 아르누보파크,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,5
2004, , , ,7500.0,16,6,2021, , ,26.014,3,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2003, , , ,7800.0,9,6,2021, , ,30.4,7,92-1,블루하우스,41115,수원시 팔달구, ,우만동,수원시 팔달구,92,1
2019, , , ,32500.0,1,6,2021, , ,84.55,8,76-1,다원 팰리스,41115,수원시 팔달구, ,매교동,수원시 팔달구,76,1
2005, , , ,5650.0,7,6,2021, , ,19.95,11,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,4
2004, , , ,4800.0,8,6,2021, , ,19.14,10,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1036,6
2005, , , ,12500.0,8,6,2021, , ,54.0,4,1134-9,트윈파크비동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,9
2004, , , ,4500.0,3,6,2021, , ,19.14,5,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1036,6
2004, , , ,11500.0,2,6,2021, , ,37.28,8,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1036,6
2017, , , ,29000.0,20,6,2021, , ,39.9075,4,1255-2,테라스힐2,41117,수원시 영통구, ,이의동,수원시 영통구,1255,2
2015, , , ,14750.0,29,6,2021, , ,22.62,13,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,14300.0,29,6,2021, , ,22.62,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
1999, , , ,10300.0,22,6,2021, , ,17.96,6,998-2,르네상스 시티프라자,41117,수원시 영통구, ,영통동,수원시 영통구,998,2
2014, , , ,15200.0,30,6,2021, , ,24.97,7,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2014, , , ,14300.0,20,6,2021, , ,24.97,3,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2014, , , ,16000.0,20,6,2021, , ,24.97,9,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2017, , , ,14700.0,15,6,2021, , ,26.0811,13,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구,1012,1
2014, , , ,16000.0,22,6,2021, , ,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,14800.0,26,6,2021, , ,24.11,8,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,22500.0,26,6,2021, , ,31.862,3,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구,1331,0
2013, , , ,20900.0,23,6,2021, , ,34.2976,10,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구,1351,2
 , , , ,88000.0,23,6,2021, , ,83.6622,41,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구,604,0
 , , , ,72000.0,29,6,2021, , ,59.56,24,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
 , , , ,90000.0,30,6,2021, , ,83.6622,10,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구,604,0
2005, , , ,25800.0,30,6,2021, , ,77.84,12,318-2,신동아파라디움오피스텔,41117,수원시 영통구, ,원천동,수원시 영통구,318,2
2015, , , ,32500.0,23,6,2021, , ,34.06,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2020, ,22.05.23,O,149000.0,30,6,2021, , ,84.5849,26,1017-4,포레나 광교,41117,수원시 영통구, ,하동,수원시 영통구,1017,4
2015, , , ,13300.0,11,6,2021, , ,22.62,4,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
 , , , ,117000.0,17,6,2021, , ,84.91,25,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
2015, , , ,14500.0,19,6,2021, , ,22.62,5,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2018, , , ,112500.0,25,6,2021, , ,84.95,5,593,광교아이파크,41117,수원시 영통구, ,원천동,수원시 영통구,593,0
2018, , , ,16500.0,11,6,2021, , ,21.58,6,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2019, ,21.07.22,O,44900.0,25,6,2021, , ,45.27,7,1016,광교 효성해링턴 타워,41117,수원시 영통구, ,하동,수원시 영통구,1016,0
2018, , , ,20500.0,26,6,2021, , ,22.83,8,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2014, , , ,55000.0,22,6,2021, , ,62.99,4,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2018, , , ,48500.0,17,6,2021, , ,38.65,14,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2015, , , ,19500.0,17,6,2021, , ,29.96,3,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,20000.0,16,6,2021, , ,29.96,4,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2018, , , ,125000.0,29,6,2021, , ,84.95,23,593,광교아이파크,41117,수원시 영통구, ,원천동,수원시 영통구,593,0
2015, , , ,25000.0,25,6,2021, , ,31.17,15,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2000, , , ,16590.0,28,6,2021, , ,74.65,11,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구,958,2
2015, , , ,92500.0,28,6,2021, , ,84.83,18,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2019, , , ,120000.0,23,6,2021, , ,84.5974,7,589,광교중흥에스클래스,41117,수원시 영통구, ,원천동,수원시 영통구,589,0
2014, , , ,12000.0,12,6,2021, , ,20.8595,9,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2018, , , ,105000.0,17,6,2021, , ,84.9967,26,593,광교아이파크,41117,수원시 영통구, ,원천동,수원시 영통구,593,0
 , , , ,89200.0,28,6,2021, , ,83.6622,39,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구,604,0
2018, , , ,24500.0,27,6,2021, , ,28.14,6,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
 , , , ,83000.0,25,6,2021, , ,72.02,7,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
 , , , ,87000.0,28,6,2021, , ,83.6622,47,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구,604,0
2014, , , ,61000.0,23,6,2021, , ,62.99,9,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,20100.0,17,6,2021, , ,29.09,6,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,19800.0,17,6,2021, , ,29.09,4,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,20200.0,17,6,2021, , ,29.96,3,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2019, , , ,45000.0,26,6,2021, , ,45.27,10,1016,광교 효성해링턴 타워,41117,수원시 영통구, ,하동,수원시 영통구,1016,0
2015, , , ,14400.0,29,6,2021, , ,22.62,8,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2017, , , ,15000.0,25,6,2021, , ,26.0811,5,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구,1012,1
