,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x,편차,전용면적_그룹,평균 전세가율
861,23000,13000,56.52173913,2015,31.04,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,7.258729981,중형,49.26300915
862,28100,20900,74.3772242,2015,31.17,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,25.11421505,중형,49.26300915
863,26416.66667,12967,49.08643533,2015,31.17,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-0.176573819,중형,49.26300915
864,28450,11083.33333,38.95723492,2015,31.17,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-10.30577423,중형,49.26300915
865,29600,8556,28.90540541,2015,31.17,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-20.35760374,중형,49.26300915
866,25000,3525,14.1,2015,31.17,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-35.16300915,중형,49.26300915
867,24000,14943.06667,62.26277778,2015,31.17,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,12.99976863,중형,49.26300915
868,30000,10068.07143,33.5602381,2015,31.17,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-15.70277105,중형,49.26300915
869,21500,23600,109.7674419,2015,31.33,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,60.50443275,중형,49.26300915
870,33000,12400,37.57575758,2015,31.33,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-11.68725157,중형,49.26300915
871,24000,24733.33333,103.0555556,2015,31.33,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,53.79254645,중형,49.26300915
872,24500,22633.75,92.38265306,2015,31.33,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,43.11964391,중형,49.26300915
873,30000,1000,3.333333333,2015,32.45,6,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동,-45.92967582,중형,49.26300915
874,30000,12250,40.83333333,2015,32.45,12,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동,-8.429675819,중형,49.26300915
875,31000,27333.33333,88.17204301,2015,33.77,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,38.90903386,중형,49.26300915
876,32500,12857.14286,39.56043956,2015,34.06,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-9.702569589,중형,49.26300915
877,34000,28459.54545,83.70454545,2015,34.06,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,34.4415363,중형,49.26300915
878,31533.33333,19545.45455,61.98347107,2015,34.06,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,12.72046192,중형,49.26300915
879,28400,17590.90909,61.93982074,2015,34.06,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,12.67681159,중형,49.26300915
880,29566.66667,16333.33333,55.24239008,2015,34.06,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,5.979380931,중형,49.26300915
881,33500,19750,58.95522388,2015,34.06,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,9.692214731,중형,49.26300915
882,27500,25000,90.90909091,2015,34.32,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,41.64608176,중형,49.26300915
883,30000,25000,83.33333333,2015,34.32,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,34.07032418,중형,49.26300915
884,35000,11500,32.85714286,2015,36.69,3,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동,-16.40586629,중형,49.26300915
885,29400,16666.66667,56.6893424,2015,36.69,4,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동,7.426333251,중형,49.26300915
886,30300,27000,89.10891089,2015,36.69,6,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동,39.84590174,중형,49.26300915
887,34500,6250,18.11594203,2015,36.69,9,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동,-31.14706712,중형,49.26300915
888,30500,27800,91.14754098,2015,36.69,10,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동,41.88453183,중형,49.26300915
889,37000,18596.15385,50.25987526,2015,36.78,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,0.996866111,중형,49.26300915
890,31900,18569.28571,58.210927,2015,36.78,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,8.947917851,중형,49.26300915
891,33000,22306.26316,67.59473684,2015,36.78,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,18.33172769,중형,49.26300915
892,34500,18066.66667,52.36714976,2015,36.78,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,3.104140611,중형,49.26300915
893,31000,9593.75,30.94758065,2015,36.78,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-18.3154285,중형,49.26300915
894,33000,11376.92308,34.47552448,2015,36.78,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-14.78748467,중형,49.26300915
895,32400,17375,53.62654321,2015,36.78,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,4.363534061,중형,49.26300915
896,31500,26750,84.92063492,2015,37.19,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,35.65762577,중형,49.26300915
897,36300,16588.83333,45.69926538,2015,38.97,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-3.563743769,중형,49.26300915
898,31900,1666.666667,5.224660397,2015,39.3,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-44.03834875,중형,49.26300915
899,31040,11365,36.61404639,2015,39.31,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-12.64896276,중형,49.26300915
900,32625,16877,51.7302682,2015,39.31,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,2.467259051,중형,49.26300915
901,35000,32250,92.14285714,2015,39.9,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,42.87984799,중형,49.26300915
902,30000,15225,50.75,2015,41.91,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,1.486990851,중형,49.26300915
903,31800,5551.666667,17.45807128,2015,41.91,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,-31.80493787,중형,49.26300915
904,32900,17250,52.43161094,2015,42.28,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,3.168601791,중형,49.26300915
905,32700,17766.66667,54.33231397,2015,42.28,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동,5.069304821,중형,49.26300915
906,74800,45666.66667,61.0516934,2015,84.68,2,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,18.50746277,대형,42.54423063
907,69400,2666.666667,3.842459174,2015,84.68,3,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-38.70177146,대형,42.54423063
908,76000,14285.71429,18.79699248,2015,84.68,4,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-23.74723815,대형,42.54423063
909,74800,42597,56.94786096,2015,84.68,5,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,14.40363033,대형,42.54423063
910,70400,29714.28571,42.20779221,2015,84.68,6,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-0.336438422,대형,42.54423063
911,67300,30000,44.57652303,2015,84.68,8,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,2.032292398,대형,42.54423063
912,75000,37250,49.66666667,2015,84.68,9,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,7.122436038,대형,42.54423063
913,77750,24750,31.83279743,2015,84.68,10,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-10.7114332,대형,42.54423063
914,81000,34590,42.7037037,2015,84.68,11,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,0.159473068,대형,42.54423063
915,63250,37293.33333,58.96179183,2015,84.68,12,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,16.4175612,대형,42.54423063
916,75250,45000,59.80066445,2015,84.68,13,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,17.25643382,대형,42.54423063
917,80000,47500,59.375,2015,84.68,14,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,16.83076937,대형,42.54423063
918,74250,35400,47.67676768,2015,84.68,15,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,5.132537048,대형,42.54423063
919,88000,24250,27.55681818,2015,84.68,16,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-14.98741245,대형,42.54423063
920,67866.66667,38716.66667,57.0481336,2015,84.68,17,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,14.50390297,대형,42.54423063
921,79500,3000,3.773584906,2015,84.68,18,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-38.77064573,대형,42.54423063
922,63000,6428.571429,10.20408163,2015,84.68,19,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-32.340149,대형,42.54423063
923,75000,36333.33333,48.44444444,2015,84.68,20,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,5.900213808,대형,42.54423063
924,90400,18000,19.91150442,2015,84.68,22,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-22.63272621,대형,42.54423063
925,82000,22142.85714,27.00348432,2015,84.68,23,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-15.54074631,대형,42.54423063
926,84500,36700,43.43195266,2015,84.68,24,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,0.887722028,대형,42.54423063
927,80000,14000,17.5,2015,84.68,25,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-25.04423063,대형,42.54423063
928,63500,34443.75,54.24212598,2015,84.68,26,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,11.69789535,대형,42.54423063
929,69500,37071.42857,53.34018499,2015,84.68,27,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,10.79595436,대형,42.54423063
930,85750,47000,54.81049563,2015,84.68,28,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,12.266265,대형,42.54423063
931,69500,26000,37.41007194,2015,84.68,31,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-5.134158692,대형,42.54423063
932,65000,47133.33333,72.51282051,2015,84.68,32,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,29.96858988,대형,42.54423063
933,79000,8000,10.12658228,2015,84.68,34,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-32.41764835,대형,42.54423063
934,80800,67000,82.92079208,2015,84.68,35,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,40.37656145,대형,42.54423063
935,67000,36000,53.73134328,2015,84.68,36,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,11.18711265,대형,42.54423063
936,90000,35900,39.88888889,2015,84.68,37,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-2.655341742,대형,42.54423063
937,86000,43500,50.58139535,2015,84.68,39,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,8.037164718,대형,42.54423063
938,73800,41421.42857,56.12659698,2015,84.83,2,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,13.58236635,대형,42.54423063
939,76500,29857.14286,39.02894491,2015,84.83,3,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-3.515285722,대형,42.54423063
940,60800,32939.28571,54.17645677,2015,84.83,4,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,11.63222614,대형,42.54423063
941,74750,24591.07143,32.89775442,2015,84.83,5,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-9.646476212,대형,42.54423063
942,68450,31670,46.26734843,2015,84.83,6,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,3.723117798,대형,42.54423063
943,87125,25500,29.26829268,2015,84.83,7,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-13.27593795,대형,42.54423063
944,88250,28587.5,32.39376771,2015,84.83,9,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-10.15046292,대형,42.54423063
945,74750,42454.54545,56.79537853,2015,84.83,10,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,14.2511479,대형,42.54423063
946,78714.28571,34208.07143,43.45852995,2015,84.83,11,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,0.914299318,대형,42.54423063
947,85500,40739.28571,47.64828739,2015,84.83,12,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,5.104056758,대형,42.54423063
948,64000,38837.5,60.68359375,2015,84.83,13,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,18.13936312,대형,42.54423063
949,82680,29298.18182,35.43563355,2015,84.83,14,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-7.108597082,대형,42.54423063
950,83083.33333,30063.46154,36.18470797,2015,84.83,15,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-6.359522662,대형,42.54423063
951,80575,41045.90909,50.94124616,2015,84.83,16,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,8.397015528,대형,42.54423063
952,67800,16307.69231,24.05264352,2015,84.83,17,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-18.49158711,대형,42.54423063
953,84500,45443.33333,53.7790927,2015,84.83,18,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,11.23486207,대형,42.54423063
954,63900,35307.69231,55.25460455,2015,84.83,19,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,12.71037392,대형,42.54423063
955,75400,29687.5,39.37334218,2015,84.83,20,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-3.170888452,대형,42.54423063
956,77000,43250,56.16883117,2015,84.83,21,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,13.62460054,대형,42.54423063
957,81666.66667,29950,36.67346939,2015,84.83,22,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-5.870761242,대형,42.54423063
958,74000,31950,43.17567568,2015,84.83,23,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,0.631445048,대형,42.54423063
959,79500,28090,35.33333333,2015,84.83,24,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-7.210897302,대형,42.54423063
960,78333.33333,29333.33333,37.44680851,2015,84.83,25,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-5.097422122,대형,42.54423063
961,84333.33333,37486.66667,44.45059289,2015,84.83,26,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,1.906362258,대형,42.54423063
962,89100,35120,39.41638608,2015,84.83,28,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-3.127844552,대형,42.54423063
963,72950,27271.42857,37.38372662,2015,84.83,29,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-5.160504012,대형,42.54423063
964,77400,14428.57143,18.64156515,2015,84.83,30,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-23.90266548,대형,42.54423063
965,88333.33333,29213.44444,33.0718239,2015,84.83,32,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-9.472406732,대형,42.54423063
966,82350,45288.88889,54.99561492,2015,84.83,33,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,12.45138429,대형,42.54423063
967,75000,48500,64.66666667,2015,84.83,34,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,22.12243604,대형,42.54423063
968,84500,54000,63.90532544,2015,84.83,35,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,21.36109481,대형,42.54423063
969,84750,4000,4.719764012,2015,84.83,36,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,-37.82446662,대형,42.54423063
970,68700,41000,59.6797671,2015,84.83,38,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,17.13553647,대형,42.54423063
971,95000,27500,28.94736842,2015,117.71,29,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동,0,초대형,28.94736842
972,25000,19000,76,2016,80.55,5,544,54,Lee Do Park View,41113,수원시 권선구,세류동,38.53577968,대형,37.46422032
