,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구,동,편차,전용면적_그룹,평균 전세가율
6982,2013,35833.33333,59200,60.52927928,아파트,945,0,25,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,0.363654804,중형,60.16562448
6983,2013,45000,57900,77.72020725,아파트,945,0,25,이목로 24,수원 SK SKY VIEW,59.961,경기도 수원시 장안구 정자동,정자동,17.55458277,중형,60.16562448
6984,2013,55000,75000,73.33333333,아파트,945,0,25,이목로 24,수원 SK SKY VIEW,84.893,경기도 수원시 장안구 정자동,정자동,12.20459284,대형,61.12874049
6985,2013,48750,75450,64.61232604,아파트,945,0,25,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,3.483585549,대형,61.12874049
6986,2013,34000,52000,65.38461538,아파트,945,0,26,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,5.218990904,중형,60.16562448
6987,2013,37000,63000,58.73015873,아파트,945,0,26,이목로 24,수원 SK SKY VIEW,59.952,경기도 수원시 장안구 정자동,정자동,-1.435465746,중형,60.16562448
6988,2013,35000,74900,46.72897196,아파트,945,0,26,이목로 24,수원 SK SKY VIEW,84.893,경기도 수원시 장안구 정자동,정자동,-14.39976853,대형,61.12874049
6989,2013,44830,83375,53.76911544,아파트,945,0,26,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-7.359625051,대형,61.12874049
6990,2013,40000,59000,67.79661017,아파트,945,0,27,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,7.630985694,중형,60.16562448
6991,2013,37500,59000,63.55932203,아파트,945,0,27,이목로 24,수원 SK SKY VIEW,59.961,경기도 수원시 장안구 정자동,정자동,3.393697554,중형,60.16562448
6992,2013,42833.33333,78750,54.39153439,아파트,945,0,27,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-6.737206101,대형,61.12874049
6993,2013,53000,88000,60.22727273,아파트,945,0,27,이목로 24,수원 SK SKY VIEW,97.791,경기도 수원시 장안구 정자동,정자동,-3.16154108,초대형,63.38881381
6994,2013,20000,60500,33.05785124,아파트,945,0,28,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,-27.10777324,중형,60.16562448
6995,2013,37500,64333.33333,58.29015544,아파트,945,0,28,이목로 24,수원 SK SKY VIEW,59.961,경기도 수원시 장안구 정자동,정자동,-1.875469036,중형,60.16562448
6996,2013,44000,74000,59.45945946,아파트,945,0,28,이목로 24,수원 SK SKY VIEW,84.893,경기도 수원시 장안구 정자동,정자동,-1.669281031,대형,61.12874049
6997,2013,49000,74766.66667,65.53722693,아파트,945,0,28,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,4.408486439,대형,61.12874049
6998,2013,35500,59425,59.73916702,아파트,945,0,29,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,-0.426457456,중형,60.16562448
6999,2013,46321.42857,77500,59.76958525,아파트,945,0,29,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-1.359155241,대형,61.12874049
7000,2013,65000,110000,59.09090909,아파트,945,0,29,이목로 24,수원 SK SKY VIEW,122.689,경기도 수원시 장안구 정자동,정자동,-4.29790472,초대형,63.38881381
7001,2013,37366.66667,58283.33333,64.11209608,아파트,945,0,30,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,3.946471604,중형,60.16562448
7002,2013,37500,64750,57.91505792,아파트,945,0,30,이목로 24,수원 SK SKY VIEW,59.961,경기도 수원시 장안구 정자동,정자동,-2.250566556,중형,60.16562448
7003,2013,43000,75500,56.95364238,아파트,945,0,30,이목로 24,수원 SK SKY VIEW,84.893,경기도 수원시 장안구 정자동,정자동,-4.175098111,대형,61.12874049
7004,2013,48685.71429,81225,59.93932199,아파트,945,0,30,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-1.189418501,대형,61.12874049
7005,2013,55000,98000,56.12244898,아파트,945,0,30,이목로 24,수원 SK SKY VIEW,110.685,경기도 수원시 장안구 정자동,정자동,-7.26636483,초대형,63.38881381
7006,2013,35700,57000,62.63157895,아파트,945,0,31,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,2.465954474,중형,60.16562448
7007,2013,35416.66667,65900,53.74304502,아파트,945,0,31,이목로 24,수원 SK SKY VIEW,59.961,경기도 수원시 장안구 정자동,정자동,-6.422579456,중형,60.16562448
7008,2013,40400,86516.66667,46.69620497,아파트,945,0,31,이목로 24,수원 SK SKY VIEW,84.893,경기도 수원시 장안구 정자동,정자동,-14.43253552,대형,61.12874049
7009,2013,43000,77100,55.77172503,아파트,945,0,31,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-5.357015461,대형,61.12874049
7010,2013,37000,59200,62.5,아파트,945,0,32,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,2.334375524,중형,60.16562448
7011,2013,51000,74875,68.11352254,아파트,945,0,32,이목로 24,수원 SK SKY VIEW,84.893,경기도 수원시 장안구 정자동,정자동,6.984782049,대형,61.12874049
7012,2013,45000,80100,56.17977528,아파트,945,0,32,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-4.948965211,대형,61.12874049
7013,2013,50000,86000,58.13953488,아파트,945,0,32,이목로 24,수원 SK SKY VIEW,97.791,경기도 수원시 장안구 정자동,정자동,-5.24927893,초대형,63.38881381
7014,2013,35233.33333,53000,66.47798742,아파트,945,0,33,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,6.312362944,중형,60.16562448
7015,2013,44000,75875,57.99011532,아파트,945,0,33,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-3.138625171,대형,61.12874049
7016,2013,72000,94000,76.59574468,아파트,945,0,33,이목로 24,수원 SK SKY VIEW,122.689,경기도 수원시 장안구 정자동,정자동,13.20693087,초대형,63.38881381
7017,2013,34714.28571,62333.33333,55.69136746,아파트,945,0,34,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,-4.474257016,중형,60.16562448
7018,2013,25000,61066.66667,40.93886463,아파트,945,0,35,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,-19.22675985,중형,60.16562448
7019,2013,32900,63925,51.46656238,아파트,945,0,36,이목로 24,수원 SK SKY VIEW,59.929,경기도 수원시 장안구 정자동,정자동,-8.699062096,중형,60.16562448
7020,2013,44783.33333,84250,53.15529179,아파트,945,0,36,이목로 24,수원 SK SKY VIEW,84.911,경기도 수원시 장안구 정자동,정자동,-7.973448701,대형,61.12874049
7021,2013,75500,95000,79.47368421,아파트,945,0,37,이목로 24,수원 SK SKY VIEW,110.685,경기도 수원시 장안구 정자동,정자동,16.0848704,초대형,63.38881381
7022,2009,10000,37000,27.02702703,아파트,945,0,1,경수대로 534,인계극동스타클래스아파트,84.961,경기도 수원시 팔달구 인계동,인계동,-41.78583382,대형,68.81286085
7023,2009,25000,41350,60.45949214,아파트,945,0,2,경수대로 534,인계극동스타클래스아파트,84.947,경기도 수원시 팔달구 인계동,인계동,-8.353368706,대형,68.81286085
7024,2009,32000,43150,74.1599073,아파트,945,0,4,경수대로 534,인계극동스타클래스아파트,84.947,경기도 수원시 팔달구 인계동,인계동,5.347046454,대형,68.81286085
7025,2009,31000,42000,73.80952381,아파트,945,0,5,경수대로 534,인계극동스타클래스아파트,84.927,경기도 수원시 팔달구 인계동,인계동,4.996662964,대형,68.81286085
7026,2009,34000,42050,80.85612366,아파트,945,0,6,경수대로 534,인계극동스타클래스아파트,84.927,경기도 수원시 팔달구 인계동,인계동,12.04326281,대형,68.81286085
7027,2009,27000,40000,67.5,아파트,945,0,6,경수대로 534,인계극동스타클래스아파트,84.947,경기도 수원시 팔달구 인계동,인계동,-1.312860846,대형,68.81286085
7028,2009,30200,44200,68.32579186,아파트,945,0,12,경수대로 534,인계극동스타클래스아파트,84.927,경기도 수원시 팔달구 인계동,인계동,-0.487068986,대형,68.81286085
7029,2009,31750,45333.33333,70.03676471,아파트,945,0,14,경수대로 534,인계극동스타클래스아파트,84.927,경기도 수원시 팔달구 인계동,인계동,1.223903864,대형,68.81286085
7030,1999,22961.53846,34383.33333,66.78101346,아파트,948,4,1,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,4.371271787,중형,62.40974167
7031,1999,25444.44444,37960,67.02962182,아파트,948,4,2,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,4.619880147,중형,62.40974167
7032,1999,14500,30000,48.33333333,아파트,948,4,2,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,-14.07640834,중형,62.40974167
7033,1999,22662.5,37400,60.59491979,아파트,948,4,2,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,-1.814821883,중형,62.40974167
7034,1999,21708.33333,35825,60.59548732,아파트,948,4,3,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-1.814254353,중형,62.40974167
7035,1999,19975,31900,62.61755486,아파트,948,4,3,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,0.207813187,중형,62.40974167
7036,1999,24282.5,40000,60.70625,아파트,948,4,3,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,-1.703491673,중형,62.40974167
7037,1999,22606.25,37300,60.60656836,아파트,948,4,4,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-1.803173313,중형,62.40974167
7038,1999,28116.66667,40450,69.50968274,아파트,948,4,4,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,7.099941067,중형,62.40974167
7039,1999,17670.66667,50000,35.34133333,아파트,948,4,5,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-27.06840834,중형,62.40974167
7040,1999,24500,35125,69.75088968,아파트,948,4,5,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,7.341148007,중형,62.40974167
7041,1999,25663.91304,40818.18182,62.87372906,아파트,948,4,5,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,0.463987387,중형,62.40974167
7042,1999,23886.875,38775,61.603804,아파트,948,4,6,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-0.805937673,중형,62.40974167
7043,1999,26000,37700,68.96551724,아파트,948,4,6,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,6.555775567,중형,62.40974167
7044,1999,25315.83333,40311.11111,62.8011301,아파트,948,4,6,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,0.391388427,중형,62.40974167
7045,1999,22500,27500,81.81818182,아파트,948,4,7,영통로514번길 53,영통센트럴파크뷰,49.76,경기도 수원시 영통구 영통동,영통동,19.40844015,중형,62.40974167
7046,1999,26350,37657.14286,69.97344461,아파트,948,4,7,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,7.563702937,중형,62.40974167
7047,1999,19583.33333,34900,56.11270296,아파트,948,4,7,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,-6.297038713,중형,62.40974167
7048,1999,24006.91667,39490.90909,60.79099524,아파트,948,4,7,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,-1.618746433,중형,62.40974167
7049,1999,18900,29300,64.50511945,아파트,948,4,8,영통로514번길 53,영통센트럴파크뷰,49.76,경기도 수원시 영통구 영통동,영통동,2.095377777,중형,62.40974167
7050,1999,22465.45455,36125,62.18810947,아파트,948,4,8,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-0.221632203,중형,62.40974167
7051,1999,26095.2381,40788.88889,63.97633965,아파트,948,4,8,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,1.566597977,중형,62.40974167
7052,1999,24000,31850,75.35321821,아파트,948,4,9,영통로514번길 53,영통센트럴파크뷰,49.76,경기도 수원시 영통구 영통동,영통동,12.94347654,중형,62.40974167
7053,1999,23045,45516.66667,50.62980593,아파트,948,4,9,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-11.77993574,중형,62.40974167
7054,1999,29000,32000,90.625,아파트,948,4,9,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,28.21525833,중형,62.40974167
7055,1999,23931.25,40340,59.32387209,아파트,948,4,9,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,-3.085869583,중형,62.40974167
7056,1999,18250,33300,54.8048048,아파트,948,4,10,영통로514번길 53,영통센트럴파크뷰,49.76,경기도 수원시 영통구 영통동,영통동,-7.604936873,중형,62.40974167
7057,1999,27500,49100,56.00814664,아파트,948,4,10,영통로514번길 53,영통센트럴파크뷰,59.39,경기도 수원시 영통구 영통동,영통동,-6.401595033,중형,62.40974167
7058,1999,25972.22222,38833.33333,66.88125894,아파트,948,4,10,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,4.471517267,중형,62.40974167
7059,1999,26000,48000,54.16666667,아파트,948,4,10,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,-8.243075003,중형,62.40974167
7060,1999,25536.30435,43753.84615,58.36356479,아파트,948,4,10,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,-4.046176883,중형,62.40974167
7061,1999,27500,32700,84.09785933,아파트,948,4,11,영통로514번길 53,영통센트럴파크뷰,59.39,경기도 수원시 영통구 영통동,영통동,21.68811766,중형,62.40974167
7062,1999,27000,44500,60.6741573,아파트,948,4,11,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-1.735584373,중형,62.40974167
7063,1999,29000,39300,73.7913486,아파트,948,4,11,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,11.38160693,중형,62.40974167
7064,1999,26045.38462,41157.14286,63.28278109,아파트,948,4,11,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,0.873039417,중형,62.40974167
7065,1999,15750,35000,45,아파트,948,4,12,영통로514번길 53,영통센트럴파크뷰,59.39,경기도 수원시 영통구 영통동,영통동,-17.40974167,중형,62.40974167
7066,1999,20426.66667,37200,54.91039427,아파트,948,4,12,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,-7.499347403,중형,62.40974167
7067,1999,26446.66667,43314.16667,61.05777555,아파트,948,4,12,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,-1.351966123,중형,62.40974167
7068,1999,28600,37300,76.67560322,아파트,948,4,13,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,14.26586155,중형,62.40974167
7069,1999,21156.66667,40000,52.89166667,아파트,948,4,13,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,-9.518075003,중형,62.40974167
7070,1999,25148.61111,40025,62.83225762,아파트,948,4,13,영통로514번길 53,영통센트럴파크뷰,59.99,경기도 수원시 영통구 영통동,영통동,0.422515947,중형,62.40974167
7071,1999,22000,42500,51.76470588,아파트,948,4,14,영통로514번길 53,영통센트럴파크뷰,49.76,경기도 수원시 영통구 영통동,영통동,-10.64503579,중형,62.40974167
7072,1999,25737.5,36300,70.90220386,아파트,948,4,14,영통로514번길 53,영통센트럴파크뷰,59.8,경기도 수원시 영통구 영통동,영통동,8.492462187,중형,62.40974167
7073,1999,13200,43500,30.34482759,아파트,948,4,14,영통로514번길 53,영통센트럴파크뷰,59.94,경기도 수원시 영통구 영통동,영통동,-32.06491408,중형,62.40974167
